#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 01 02 18 00 205  7.0  7.6 99.00 99.00 99.00 999 1010.2   5.5 999.0   0.9 99.0 99.00
2022 01 02 19 00 225  7.9  8.8 99.00 99.00 99.00 999 1009.2   4.2 999.0   1.3 99.0 99.00
2022 01 02 20 00 221  7.5  8.3 99.00 99.00 99.00 999 1008.6   3.5 999.0   2.3 99.0 99.00
2022 01 02 21 00 206  5.5  5.9 99.00 99.00 99.00 999 1007.4   3.3 999.0   2.6 99.0 99.00
2022 01 02 22 00 180  5.6  6.0 99.00 99.00 99.00 999 1006.1   4.5 999.0   3.8 99.0 99.00
2022 01 02 23 00 157  5.3  6.6 99.00 99.00 99.00 999 1005.2   5.2 999.0   3.6 99.0 99.00
2022 01 03 00 00 159  5.0  5.9 99.00 99.00 99.00 999 1003.6   5.6 999.0   2.9 99.0 99.00
2022 01 03 01 00 187  5.3  5.8 99.00 99.00 99.00 999 1002.5   6.7 999.0   4.2 99.0 99.00
2022 01 03 02 00 284  5.0  5.6 99.00 99.00 99.00 999 1002.1   4.1 999.0   3.4 99.0 99.00
2022 01 03 03 00 272  4.4  4.8 99.00 99.00 99.00 999 1001.7   3.8 999.0   3.0 99.0 99.00
2022 01 03 04 00  52  4.6  5.1 99.00 99.00 99.00 999 1000.4   3.3 999.0   2.9 99.0 99.00
2022 01 03 05 00 355  3.2  3.9 99.00 99.00 99.00 999 1001.2   3.1 999.0   2.9 99.0 99.00
2022 01 03 06 00 176 12.5 15.4 99.00 99.00 99.00 999  999.4   5.4 999.0   3.8 99.0 99.00
2022 01 03 07 00 152 13.1 15.5 99.00 99.00 99.00 999  997.7   4.9 999.0   3.5 99.0 99.00
2022 01 03 08 00 141  8.6 11.6 99.00 99.00 99.00 999  997.3   3.9 999.0   2.7 99.0 99.00
2022 01 03 09 00 136  6.9 10.3 99.00 99.00 99.00 999  996.9   2.7 999.0   1.6 99.0 99.00
2022 01 03 10 00 147  6.3  7.7 99.00 99.00 99.00 999  997.7   3.0 999.0   2.1 99.0 99.00
2022 01 03 11 00 143  6.9  8.1 99.00 99.00 99.00 999  996.8   3.8 999.0   2.7 99.0 99.00
2022 01 03 12 00 148  8.2 10.1 99.00 99.00 99.00 999  996.6   4.6 999.0   3.3 99.0 99.00
2022 01 03 13 00 145  9.5 10.7 99.00 99.00 99.00 999  995.9   4.3 999.0   3.2 99.0 99.00
2022 01 03 14 00 153 10.7 12.0 99.00 99.00 99.00 999  996.0   3.9 999.0   2.8 99.0 99.00
2022 01 03 15 00 151  8.3  9.4 99.00 99.00 99.00 999  995.5   4.1 999.0   2.4 99.0 99.00
2022 01 03 16 00 187 13.0 13.8 99.00 99.00 99.00 999  996.5   5.5 999.0   3.1 99.0 99.00
2022 01 03 17 00 183 11.2 12.1 99.00 99.00 99.00 999  996.8   4.7 999.0   2.8 99.0 99.00
2022 01 03 18 00 197 13.4 15.1 99.00 99.00 99.00 999  997.5   4.6 999.0   2.7 99.0 99.00
2022 01 03 19 00 194 14.6 15.9 99.00 99.00 99.00 999  998.4   5.1 999.0   2.9 99.0 99.00
2022 01 03 20 00 196 11.5 12.7 99.00 99.00 99.00 999  998.5   4.5 999.0   2.3 99.0 99.00
2022 01 03 21 00 204 12.3 14.1 99.00 99.00 99.00 999  998.9   4.4 999.0   2.1 99.0 99.00
2022 01 03 22 00 206 10.2 11.6 99.00 99.00 99.00 999  999.7   4.7 999.0   0.6 99.0 99.00
2022 01 03 23 00 192 11.9 13.0 99.00 99.00 99.00 999 1000.7   4.4 999.0   0.6 99.0 99.00
2022 01 04 00 00 196  9.7 10.7 99.00 99.00 99.00 999 1001.5   4.6 999.0   1.2 99.0 99.00
2022 01 04 01 00 189  8.3  9.1 99.00 99.00 99.00 999 1002.1   4.4 999.0   1.0 99.0 99.00
2022 01 04 02 00 167  9.8 11.0 99.00 99.00 99.00 999 1002.7   4.1 999.0   1.5 99.0 99.00
2022 01 04 03 00 186 10.7 12.1 99.00 99.00 99.00 999 1003.6   4.0 999.0   1.6 99.0 99.00
2022 01 04 04 00 185 10.6 12.0 99.00 99.00 99.00 999 1004.7   3.9 999.0   1.2 99.0 99.00
2022 01 04 05 00 184  9.3 10.9 99.00 99.00 99.00 999 1005.6   3.3 999.0   1.8 99.0 99.00
2022 01 04 06 00 157  6.8  9.0 99.00 99.00 99.00 999 1006.4   3.0 999.0   1.8 99.0 99.00
2022 01 04 07 00 184 11.5 13.4 99.00 99.00 99.00 999 1007.2   3.5 999.0   1.7 99.0 99.00
2022 01 04 08 00 188  9.8 12.0 99.00 99.00 99.00 999 1008.5   4.0 999.0   2.0 99.0 99.00
2022 01 04 09 00 186 11.3 12.9 99.00 99.00 99.00 999 1009.0   4.2 999.0   2.2 99.0 99.00
2022 01 04 10 00 179 11.2 12.1 99.00 99.00 99.00 999 1009.9   4.4 999.0   2.4 99.0 99.00
2022 01 04 11 00 191 11.6 12.7 99.00 99.00 99.00 999 1010.9   4.7 999.0   2.1 99.0 99.00
2022 01 04 12 00 181 11.7 13.5 99.00 99.00 99.00 999 1011.2   3.3 999.0   1.6 99.0 99.00
2022 01 04 13 00 184 13.2 14.7 99.00 99.00 99.00 999 1011.4   4.1 999.0   2.5 99.0 99.00
2022 01 04 14 00 189 16.3 18.0 99.00 99.00 99.00 999 1011.7   4.5 999.0   2.3 99.0 99.00
2022 01 04 15 00 198  9.6 11.3 99.00 99.00 99.00 999 1013.8   3.9 999.0   2.0 99.0 99.00
2022 01 04 16 00 186  7.9 10.2 99.00 99.00 99.00 999 1014.9   3.9 999.0   2.1 99.0 99.00
2022 01 04 17 00 201  9.9 12.2 99.00 99.00 99.00 999 1015.5   4.4 999.0   2.4 99.0 99.00
2022 01 04 18 00 190 10.9 11.7 99.00 99.00 99.00 999 1016.2   4.9 999.0   2.4 99.0 99.00
2022 01 04 19 00 182  8.2 11.4 99.00 99.00 99.00 999 1016.4   5.3 999.0   2.1 99.0 99.00
2022 01 04 20 00 182  8.4  9.3 99.00 99.00 99.00 999 1016.3   5.2 999.0   2.4 99.0 99.00
2022 01 04 21 00 177 11.2 12.1 99.00 99.00 99.00 999 1015.8   5.5 999.0   2.7 99.0 99.00
2022 01 04 22 00 202  8.5  9.5 99.00 99.00 99.00 999 1015.7   4.6 999.0   2.9 99.0 99.00
2022 01 04 23 00 175  7.2  8.0 99.00 99.00 99.00 999 1015.0   5.2 999.0   3.4 99.0 99.00
2022 01 05 00 00 153  5.4  6.4 99.00 99.00 99.00 999 1014.9   5.5 999.0   3.2 99.0 99.00
2022 01 05 01 00 186  8.3  9.1 99.00 99.00 99.00 999 1014.8   5.9 999.0   3.6 99.0 99.00
2022 01 05 02 00 186  9.1  9.8 99.00 99.00 99.00 999 1014.3   5.3 999.0   3.2 99.0 99.00
2022 01 05 03 00 179  8.2  8.9 99.00 99.00 99.00 999 1013.8   5.5 999.0   4.0 99.0 99.00
2022 01 05 04 00 196  6.0  6.7 99.00 99.00 99.00 999 1013.9   5.4 999.0   4.1 99.0 99.00
2022 01 05 05 00 301  3.7  4.1 99.00 99.00 99.00 999 1014.7   4.1 999.0   3.8 99.0 99.00
2022 01 05 06 00 300  3.1  3.8 99.00 99.00 99.00 999 1014.9   4.5 999.0   3.8 99.0 99.00
2022 01 05 07 00 333  1.3  1.6 99.00 99.00 99.00 999 1015.6   4.5 999.0   2.6 99.0 99.00
2022 01 05 08 00 307  1.0  1.2 99.00 99.00 99.00 999 1016.8   4.6 999.0   2.9 99.0 99.00
2022 01 05 09 00   5  6.1  7.4 99.00 99.00 99.00 999 1017.4   4.8 999.0   2.0 99.0 99.00
2022 01 05 10 00 339  4.0  4.6 99.00 99.00 99.00 999 1018.7   4.1 999.0   2.2 99.0 99.00
2022 01 05 11 00 331  3.7  4.3 99.00 99.00 99.00 999 1019.4   4.2 999.0   1.9 99.0 99.00
2022 01 05 12 00 300  3.7  4.2 99.00 99.00 99.00 999 1020.4   4.1 999.0   2.0 99.0 99.00
2022 01 05 13 00 353  5.0  5.6 99.00 99.00 99.00 999 1020.7   4.2 999.0   2.3 99.0 99.00
2022 01 05 14 00  68  3.2  4.4 99.00 99.00 99.00 999 1021.3   4.1 999.0   1.5 99.0 99.00
2022 01 05 15 00  97  1.0  1.7 99.00 99.00 99.00 999 1021.7   3.1 999.0   0.8 99.0 99.00
2022 01 05 16 00 128  0.3  0.4 99.00 99.00 99.00 999 1022.3   2.6 999.0   0.4 99.0 99.00
2022 01 05 17 00  90  1.0  1.5 99.00 99.00 99.00 999 1023.2   2.8 999.0   0.4 99.0 99.00
2022 01 05 18 00 141  1.5  2.2 99.00 99.00 99.00 999 1023.5   3.2 999.0   1.4 99.0 99.00
2022 01 05 19 00  40  1.8  2.1 99.00 99.00 99.00 999 1024.3   2.9 999.0   1.6 99.0 99.00
2022 01 05 20 00  23  3.1  3.8 99.00 99.00 99.00 999 1023.5   3.1 999.0   1.4 99.0 99.00
2022 01 05 21 00  40  1.3  1.8 99.00 99.00 99.00 999 1022.7   3.3 999.0   1.4 99.0 99.00
2022 01 05 22 00  52  2.4  3.1 99.00 99.00 99.00 999 1022.0   3.3 999.0   1.2 99.0 99.00
2022 01 05 23 00  83  1.1  1.6 99.00 99.00 99.00 999 1021.6   3.0 999.0   1.0 99.0 99.00
2022 01 06 00 00  50  2.8  3.3 99.00 99.00 99.00 999 1021.1   2.8 999.0   1.1 99.0 99.00
2022 01 06 01 00  55  2.5  3.4 99.00 99.00 99.00 999 1020.3   2.3 999.0   1.2 99.0 99.00
2022 01 06 02 00  63  3.1  3.7 99.00 99.00 99.00 999 1019.6   1.9 999.0   1.0 99.0 99.00
2022 01 06 03 00  76  1.1  1.5 99.00 99.00 99.00 999 1018.6   1.5 999.0   0.8 99.0 99.00
2022 01 06 04 00  53  1.2  1.6 99.00 99.00 99.00 999 1017.2   1.4 999.0   0.9 99.0 99.00
2022 01 06 05 00  58  0.1  0.6 99.00 99.00 99.00 999 1016.4   1.5 999.0   1.0 99.0 99.00
2022 01 06 06 00  79  0.9  2.0 99.00 99.00 99.00 999 1014.1   1.6 999.0   1.1 99.0 99.00
2022 01 06 07 00 109  0.4  0.6 99.00 99.00 99.00 999 1012.0   1.7 999.0   1.1 99.0 99.00
2022 01 06 08 00 124  1.0  1.4 99.00 99.00 99.00 999 1008.7   2.0 999.0   1.7 99.0 99.00
2022 01 06 09 00 318  1.9  2.7 99.00 99.00 99.00 999 1009.3   2.7 999.0   2.6 99.0 99.00
2022 01 06 10 00 146  4.0  4.6 99.00 99.00 99.00 999 1007.9   3.0 999.0   2.9 99.0 99.00
2022 01 06 11 00 151  4.6  5.4 99.00 99.00 99.00 999 1008.0   3.7 999.0   3.5 99.0 99.00
2022 01 06 12 00 126  1.6  2.2 99.00 99.00 99.00 999 1007.3   3.7 999.0   3.7 99.0 99.00
2022 01 06 13 00 116  5.5  7.9 99.00 99.00 99.00 999 1005.4   3.6 999.0   3.6 99.0 99.00
2022 01 06 14 00 133  5.0  8.2 99.00 99.00 99.00 999 1005.3   5.5 999.0   5.0 99.0 99.00
2022 01 06 15 00 183 14.6 16.2 99.00 99.00 99.00 999 1004.5   7.1 999.0   6.9 99.0 99.00
2022 01 06 16 00 180 14.5 16.6 99.00 99.00 99.00 999 1003.8   8.7 999.0   8.5 99.0 99.00
2022 01 06 17 00 182 14.2 15.2 99.00 99.00 99.00 999 1004.1   9.7 999.0   9.3 99.0 99.00
2022 01 06 18 00 182 11.9 12.7 99.00 99.00 99.00 999 1004.7  10.2 999.0   9.5 99.0 99.00
2022 01 06 19 00 168 11.6 12.7 99.00 99.00 99.00 999 1004.1  10.2 999.0   9.7 99.0 99.00
2022 01 06 20 00 172 12.3 13.1 99.00 99.00 99.00 999 1003.0  10.0 999.0   9.7 99.0 99.00
2022 01 06 21 00 171 10.7 11.5 99.00 99.00 99.00 999 1002.3  10.0 999.0   9.9 99.0 99.00
2022 01 06 22 00 184 11.0 11.7 99.00 99.00 99.00 999 1001.4  10.2 999.0  10.0 99.0 99.00
2022 01 06 23 00 181  9.9 10.7 99.00 99.00 99.00 999 1001.2  10.4 999.0   9.9 99.0 99.00
2022 01 07 00 00 184  8.5  9.1 99.00 99.00 99.00 999 1000.8  10.2 999.0  10.1 99.0 99.00
2022 01 07 01 00 177  8.2  8.9 99.00 99.00 99.00 999  999.8  10.0 999.0  10.0 99.0 99.00
2022 01 07 02 00 170  9.2  9.9 99.00 99.00 99.00 999  998.6   9.9 999.0   9.9 99.0 99.00
2022 01 07 03 00 189 14.4 15.9 99.00 99.00 99.00 999  997.3  10.1 999.0   9.8 99.0 99.00
2022 01 07 04 00 176 12.8 13.6 99.00 99.00 99.00 999  996.8   9.8 999.0   9.2 99.0 99.00
2022 01 07 05 00 184 13.8 15.8 99.00 99.00 99.00 999  995.8  10.0 999.0   9.0 99.0 99.00
2022 01 07 06 00 182 15.7 17.5 99.00 99.00 99.00 999  994.6   9.8 999.0   8.4 99.0 99.00
2022 01 07 07 00 185 15.9 17.7 99.00 99.00 99.00 999  993.7   9.2 999.0   8.1 99.0 99.00
2022 01 07 08 00 189 11.3 12.4 99.00 99.00 99.00 999  993.7   8.8 999.0   7.9 99.0 99.00
2022 01 07 09 00 188 13.4 15.1 99.00 99.00 99.00 999  992.4   9.0 999.0   8.4 99.0 99.00
2022 01 07 10 00 180 11.1 12.3 99.00 99.00 99.00 999  991.8   8.8 999.0   8.2 99.0 99.00
2022 01 07 11 00 182 10.9 11.7 99.00 99.00 99.00 999  991.7   9.0 999.0   8.5 99.0 99.00
2022 01 07 12 00 179  8.7  9.3 99.00 99.00 99.00 999  991.4   9.0 999.0   8.7 99.0 99.00
2022 01 07 13 00 183  7.7  8.6 99.00 99.00 99.00 999  990.9   8.8 999.0   8.8 99.0 99.00
2022 01 07 14 00 184  6.1  6.6 99.00 99.00 99.00 999  990.4   8.9 999.0   8.9 99.0 99.00
2022 01 07 15 00 211  7.2  7.8 99.00 99.00 99.00 999  990.6   9.1 999.0   8.8 99.0 99.00
2022 01 07 16 00  18  4.3  4.7 99.00 99.00 99.00 999  991.3   7.7 999.0   7.7 99.0 99.00
2022 01 07 17 00  38  5.0  5.5 99.00 99.00 99.00 999  993.0   7.7 999.0   7.7 99.0 99.00
2022 01 07 18 00  76  2.1  2.9 99.00 99.00 99.00 999  995.4   7.7 999.0   7.7 99.0 99.00
2022 01 07 19 00  71  2.4  3.1 99.00 99.00 99.00 999  998.0   6.6 999.0   6.5 99.0 99.00
2022 01 07 20 00  42  6.1  7.1 99.00 99.00 99.00 999  999.6   5.7 999.0   5.2 99.0 99.00
2022 01 07 21 00  82  2.9  4.5 99.00 99.00 99.00 999 1001.5   4.6 999.0   3.7 99.0 99.00
2022 01 07 22 00 181 10.0 10.6 99.00 99.00 99.00 999 1002.6   6.8 999.0   0.9 99.0 99.00
2022 01 07 23 00 177  8.8  9.6 99.00 99.00 99.00 999 1004.0   6.6 999.0   0.4 99.0 99.00
2022 01 08 00 00 185  7.8  8.7 99.00 99.00 99.00 999 1005.3   6.2 999.0   0.6 99.0 99.00
2022 01 08 01 00 203  8.3  9.9 99.00 99.00 99.00 999 1006.5   5.8 999.0   0.0 99.0 99.00
2022 01 08 02 00 199  6.4  7.8 99.00 99.00 99.00 999 1007.8   5.2 999.0   0.7 99.0 99.00
2022 01 08 03 00 198  4.8  6.0 99.00 99.00 99.00 999 1009.5   4.7 999.0   1.4 99.0 99.00
2022 01 08 04 00 196  8.9 10.0 99.00 99.00 99.00 999 1010.9   4.3 999.0   1.3 99.0 99.00
2022 01 08 05 00 200  9.5 11.4 99.00 99.00 99.00 999 1011.9   4.2 999.0   1.5 99.0 99.00
2022 01 08 06 00 209  8.3  9.8 99.00 99.00 99.00 999 1012.8   3.7 999.0   1.0 99.0 99.00
2022 01 08 07 00 220  5.3  6.3 99.00 99.00 99.00 999 1014.1   3.8 999.0   1.2 99.0 99.00
2022 01 08 08 00 210  3.8  4.6 99.00 99.00 99.00 999 1015.3   3.5 999.0   1.0 99.0 99.00
2022 01 08 09 00 197  4.9  5.5 99.00 99.00 99.00 999 1016.1   3.6 999.0   1.2 99.0 99.00
2022 01 08 10 00 199  4.2  4.8 99.00 99.00 99.00 999 1017.3   3.6 999.0   1.3 99.0 99.00
2022 01 08 11 00 210  4.1  4.7 99.00 99.00 99.00 999 1018.4   3.6 999.0   1.4 99.0 99.00
2022 01 08 12 00 213  2.5  2.8 99.00 99.00 99.00 999 1018.3   3.5 999.0   1.6 99.0 99.00
2022 01 08 13 00 196  3.8  5.3 99.00 99.00 99.00 999 1019.1   3.4 999.0   1.3 99.0 99.00
2022 01 08 14 00 210  6.0  6.8 99.00 99.00 99.00 999 1020.0   3.1 999.0   1.5 99.0 99.00
2022 01 08 15 00 215  4.2  5.0 99.00 99.00 99.00 999 1021.0   3.3 999.0   2.2 99.0 99.00
2022 01 08 16 00 218  3.4  4.0 99.00 99.00 99.00 999 1021.9   3.5 999.0   2.4 99.0 99.00
2022 01 08 17 00 222  5.1  5.9 99.00 99.00 99.00 999 1022.6   3.8 999.0   2.2 99.0 99.00
2022 01 08 18 00 210  4.3  5.2 99.00 99.00 99.00 999 1023.6   4.0 999.0   2.7 99.0 99.00
2022 01 08 19 00 195  8.2  9.0 99.00 99.00 99.00 999 1023.8   5.0 999.0   3.0 99.0 99.00
2022 01 08 20 00 179  8.3  9.2 99.00 99.00 99.00 999 1023.7   5.8 999.0   3.1 99.0 99.00
2022 01 08 21 00 183  8.9  9.6 99.00 99.00 99.00 999 1023.6   6.4 999.0   2.9 99.0 99.00
2022 01 08 22 00 185  9.1 10.1 99.00 99.00 99.00 999 1023.6   7.1 999.0   3.4 99.0 99.00
2022 01 08 23 00 196  8.7 10.1 99.00 99.00 99.00 999 1024.1   7.4 999.0   3.2 99.0 99.00
2022 01 09 00 00 187  9.3 10.7 99.00 99.00 99.00 999 1024.4   7.6 999.0   3.3 99.0 99.00
2022 01 09 01 00 181  9.8 10.6 99.00 99.00 99.00 999 1024.6   7.6 999.0   3.6 99.0 99.00
2022 01 09 02 00 179  9.1 10.0 99.00 99.00 99.00 999 1024.9   7.5 999.0   3.4 99.0 99.00
2022 01 09 03 00 173  9.3 10.0 99.00 99.00 99.00 999 1025.0   7.4 999.0   3.6 99.0 99.00
2022 01 09 04 00 155  5.7  6.4 99.00 99.00 99.00 999 1025.1   6.7 999.0   3.0 99.0 99.00
2022 01 09 05 00 147  4.0  4.4 99.00 99.00 99.00 999 1025.7   6.5 999.0   1.9 99.0 99.00
2022 01 09 06 00 163  3.1  3.5 99.00 99.00 99.00 999 1025.8   6.2 999.0   2.1 99.0 99.00
2022 01 09 07 00 104  0.9  1.6 99.00 99.00 99.00 999 1026.1   5.4 999.0   1.3 99.0 99.00
2022 01 09 08 00 131  0.9  1.5 99.00 99.00 99.00 999 1025.9   5.8 999.0   1.1 99.0 99.00
2022 01 09 09 00 112  1.1  1.4 99.00 99.00 99.00 999 1026.0   4.7 999.0   1.4 99.0 99.00
2022 01 09 10 00  64  1.6  1.9 99.00 99.00 99.00 999 1026.1   4.4 999.0   1.4 99.0 99.00
2022 01 09 11 00  48  1.0  1.3 99.00 99.00 99.00 999 1026.2   3.9 999.0   1.4 99.0 99.00
2022 01 09 12 00 216  0.4  0.5 99.00 99.00 99.00 999 1026.3   3.9 999.0   1.2 99.0 99.00
2022 01 09 13 00  38  3.2  3.9 99.00 99.00 99.00 999 1026.0   4.1 999.0   2.6 99.0 99.00
2022 01 09 14 00  52  1.0  1.3 99.00 99.00 99.00 999 1026.2   4.0 999.0   2.4 99.0 99.00
2022 01 09 15 00  74  1.5  1.6 99.00 99.00 99.00 999 1025.9   3.5 999.0   0.8 99.0 99.00
2022 01 09 16 00 348  3.3  3.7 99.00 99.00 99.00 999 1026.1   4.3 999.0   3.1 99.0 99.00
2022 01 09 17 00   1  2.2  2.7 99.00 99.00 99.00 999 1026.3   5.0 999.0   3.2 99.0 99.00
2022 01 09 18 00 354  1.3  1.6 99.00 99.00 99.00 999 1026.4   5.1 999.0   3.0 99.0 99.00
2022 01 09 19 00   9  1.9  2.3 99.00 99.00 99.00 999 1026.4   5.6 999.0   3.3 99.0 99.00
2022 01 09 20 00  25  3.0  3.3 99.00 99.00 99.00 999 1025.7   6.2 999.0   2.5 99.0 99.00
2022 01 09 21 00  17  3.2  3.5 99.00 99.00 99.00 999 1025.3   6.6 999.0   3.4 99.0 99.00
2022 01 09 22 00  10  2.7  2.8 99.00 99.00 99.00 999 1025.1   7.2 999.0   4.0 99.0 99.00
2022 01 09 23 00  16  1.3  1.4 99.00 99.00 99.00 999 1025.1   7.8 999.0   4.3 99.0 99.00
2022 01 10 00 00 228  2.2  2.3 99.00 99.00 99.00 999 1025.2   8.0 999.0   4.5 99.0 99.00
2022 01 10 01 00 156  4.0  4.4 99.00 99.00 99.00 999 1025.5   7.6 999.0   4.6 99.0 99.00
2022 01 10 02 00 168  5.1  5.4 99.00 99.00 99.00 999 1025.6   7.8 999.0   5.7 99.0 99.00
2022 01 10 03 00 151  3.0  3.9 99.00 99.00 99.00 999 1025.4   7.2 999.0   5.9 99.0 99.00
2022 01 10 04 00 184  4.1  4.4 99.00 99.00 99.00 999 1025.6   7.4 999.0   6.4 99.0 99.00
2022 01 10 05 00 169  4.0  4.3 99.00 99.00 99.00 999 1025.5   7.0 999.0   5.9 99.0 99.00
2022 01 10 06 00 154  2.1  2.4 99.00 99.00 99.00 999 1025.7   6.6 999.0   5.8 99.0 99.00
2022 01 10 07 00 168  1.5  2.0 99.00 99.00 99.00 999 1026.2   6.4 999.0   5.6 99.0 99.00
2022 01 10 08 00 146  1.6  1.8 99.00 99.00 99.00 999 1026.2   6.4 999.0   5.5 99.0 99.00
2022 01 10 09 00 146  1.4  1.6 99.00 99.00 99.00 999 1026.1   6.0 999.0   5.2 99.0 99.00
2022 01 10 10 00 150  0.9  1.1 99.00 99.00 99.00 999 1025.8   5.8 999.0   4.9 99.0 99.00
2022 01 10 11 00 163  0.3  0.6 99.00 99.00 99.00 999 1026.0   5.2 999.0   4.6 99.0 99.00
2022 01 10 12 00 147  1.5  1.8 99.00 99.00 99.00 999 1025.6   5.5 999.0   4.7 99.0 99.00
