#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 04 25 22 00 182  5.7  6.4 99.00 99.00 99.00 999 1006.8  11.5 999.0   7.2 99.0 99.00
2021 04 25 23 00 171  2.5  3.0 99.00 99.00 99.00 999 1006.4  12.6 999.0   5.4 99.0 99.00
2021 04 26 00 00 161  3.5  3.7 99.00 99.00 99.00 999 1006.4  11.8 999.0   7.5 99.0 99.00
2021 04 26 01 00  46  3.3  3.6 99.00 99.00 99.00 999 1006.7  10.6 999.0   8.8 99.0 99.00
2021 04 26 02 00  20  3.8  4.4 99.00 99.00 99.00 999 1006.7  10.0 999.0   8.7 99.0 99.00
2021 04 26 03 00  21  2.8  3.1 99.00 99.00 99.00 999 1007.3  10.0 999.0   8.6 99.0 99.00
2021 04 26 04 00   1  2.9  3.2 99.00 99.00 99.00 999 1007.9   9.4 999.0   7.7 99.0 99.00
2021 04 26 05 00  32  2.5  2.8 99.00 99.00 99.00 999 1008.4   9.7 999.0   8.0 99.0 99.00
2021 04 26 06 00 357  3.3  3.7 99.00 99.00 99.00 999 1008.6   9.5 999.0   7.7 99.0 99.00
2021 04 26 07 00   9  2.2  2.4 99.00 99.00 99.00 999 1008.8   9.0 999.0   7.9 99.0 99.00
2021 04 26 08 00 239  2.0  2.2 99.00 99.00 99.00 999 1009.1   9.1 999.0   8.3 99.0 99.00
2021 04 26 09 00 193  1.6  1.9 99.00 99.00 99.00 999 1009.3   8.7 999.0   8.1 99.0 99.00
2021 04 26 10 00 191  4.6  4.8 99.00 99.00 99.00 999 1009.5   8.6 999.0   7.5 99.0 99.00
2021 04 26 11 00 195  5.0  5.5 99.00 99.00 99.00 999 1010.0   8.1 999.0   7.2 99.0 99.00
2021 04 26 12 00 210  4.0  4.3 99.00 99.00 99.00 999 1010.5   8.0 999.0   7.1 99.0 99.00
2021 04 26 13 00 197  3.6  3.9 99.00 99.00 99.00 999 1011.0   7.9 999.0   6.9 99.0 99.00
2021 04 26 14 00 177  4.8  5.1 99.00 99.00 99.00 999 1011.5   8.0 999.0   6.8 99.0 99.00
2021 04 26 15 00 197  3.7  4.3 99.00 99.00 99.00 999 1012.2   8.0 999.0   6.8 99.0 99.00
2021 04 26 16 00 187  4.3  5.1 99.00 99.00 99.00 999 1012.8   8.7 999.0   7.3 99.0 99.00
2021 04 26 17 00 180  3.9  4.2 99.00 99.00 99.00 999 1013.1   9.6 999.0   7.7 99.0 99.00
2021 04 26 18 00 158  2.3  2.8 99.00 99.00 99.00 999 1013.5  11.2 999.0   8.1 99.0 99.00
2021 04 26 19 00 291  0.9  1.1 99.00 99.00 99.00 999 1013.7  13.3 999.0   7.8 99.0 99.00
2021 04 26 20 00 358  2.0  2.2 99.00 99.00 99.00 999 1013.9  11.4 999.0   6.9 99.0 99.00
2021 04 26 21 00   6  1.2  1.4 99.00 99.00 99.00 999 1013.9  12.1 999.0   8.2 99.0 99.00
2021 04 26 22 00  20  2.5  2.6 99.00 99.00 99.00 999 1014.2  11.7 999.0   7.6 99.0 99.00
2021 04 26 23 00  18  3.7  4.0 99.00 99.00 99.00 999 1014.2  11.5 999.0   7.7 99.0 99.00
2021 04 27 00 00  20  2.9  3.1 99.00 99.00 99.00 999 1014.2  11.5 999.0   7.6 99.0 99.00
2021 04 27 01 00  41  2.6  2.9 99.00 99.00 99.00 999 1014.8  11.4 999.0   8.9 99.0 99.00
2021 04 27 02 00  52  2.3  2.7 99.00 99.00 99.00 999 1015.1  10.9 999.0   8.2 99.0 99.00
2021 04 27 03 00  52  3.1  3.5 99.00 99.00 99.00 999 1015.3  10.7 999.0   8.2 99.0 99.00
2021 04 27 04 00  43  3.3  3.7 99.00 99.00 99.00 999 1016.0  10.6 999.0   7.8 99.0 99.00
2021 04 27 05 00  27  2.3  2.6 99.00 99.00 99.00 999 1016.7  10.5 999.0   7.8 99.0 99.00
2021 04 27 06 00  16  2.5  2.7 99.00 99.00 99.00 999 1016.9  10.2 999.0   8.2 99.0 99.00
2021 04 27 07 00   8  3.2  3.4 99.00 99.00 99.00 999 1017.8  10.4 999.0   7.9 99.0 99.00
2021 04 27 08 00 354  3.3  3.6 99.00 99.00 99.00 999 1018.3  10.0 999.0   8.2 99.0 99.00
2021 04 27 09 00  41  1.1  1.3 99.00 99.00 99.00 999 1018.7   9.7 999.0   7.9 99.0 99.00
2021 04 27 10 00 160  2.9  3.3 99.00 99.00 99.00 999 1018.6   9.3 999.0   8.3 99.0 99.00
2021 04 27 11 00 185  3.0  3.3 99.00 99.00 99.00 999 1018.9   9.1 999.0   7.5 99.0 99.00
2021 04 27 12 00 179  4.6  4.8 99.00 99.00 99.00 999 1019.5   8.3 999.0   6.8 99.0 99.00
2021 04 27 13 00 187  4.2  4.4 99.00 99.00 99.00 999 1020.0   8.0 999.0   6.8 99.0 99.00
2021 04 27 14 00 194  5.0  5.5 99.00 99.00 99.00 999 1020.6   8.5 999.0   7.3 99.0 99.00
2021 04 27 15 00 173  6.6  7.1 99.00 99.00 99.00 999 1021.0   8.3 999.0   7.4 99.0 99.00
2021 04 27 16 00 184  6.7  7.2 99.00 99.00 99.00 999 1021.2   9.0 999.0   7.6 99.0 99.00
2021 04 27 17 00 175  6.2  6.8 99.00 99.00 99.00 999 1021.5   9.4 999.0   8.0 99.0 99.00
2021 04 27 18 00 176  5.0  5.4 99.00 99.00 99.00 999 1021.8  10.1 999.0   7.9 99.0 99.00
2021 04 27 19 00 168  5.5  6.0 99.00 99.00 99.00 999 1021.7  11.0 999.0   8.1 99.0 99.00
2021 04 27 20 00 168  5.4  5.7 99.00 99.00 99.00 999 1021.8  11.8 999.0   8.2 99.0 99.00
2021 04 27 21 00 162  5.8  6.1 99.00 99.00 99.00 999 1022.2  12.0 999.0   7.5 99.0 99.00
2021 04 27 22 00 153  4.7  4.9 99.00 99.00 99.00 999 1022.2  13.1 999.0   7.2 99.0 99.00
2021 04 27 23 00 159  4.9  5.1 99.00 99.00 99.00 999 1022.0  13.3 999.0   7.5 99.0 99.00
2021 04 28 00 00 155  6.0  6.3 99.00 99.00 99.00 999 1021.9  13.5 999.0   6.6 99.0 99.00
2021 04 28 01 00 161  4.8  5.1 99.00 99.00 99.00 999 1022.0  13.1 999.0   6.6 99.0 99.00
2021 04 28 02 00 157  4.1  4.6 99.00 99.00 99.00 999 1021.9  12.3 999.0   7.2 99.0 99.00
2021 04 28 03 00  34  3.4  3.9 99.00 99.00 99.00 999 1022.8  10.7 999.0   8.5 99.0 99.00
2021 04 28 04 00  49  3.9  4.2 99.00 99.00 99.00 999 1023.6  10.8 999.0   8.4 99.0 99.00
2021 04 28 05 00  18  3.1  3.9 99.00 99.00 99.00 999 1024.4  10.6 999.0   8.0 99.0 99.00
2021 04 28 06 00   9  3.0  3.3 99.00 99.00 99.00 999 1024.5  10.4 999.0   8.2 99.0 99.00
2021 04 28 07 00  18  2.9  3.1 99.00 99.00 99.00 999 1024.8  10.4 999.0   8.0 99.0 99.00
2021 04 28 08 00 335  2.7  2.9 99.00 99.00 99.00 999 1025.0   9.9 999.0   8.6 99.0 99.00
2021 04 28 09 00  15  2.1  2.2 99.00 99.00 99.00 999 1025.2  10.0 999.0   8.4 99.0 99.00
2021 04 28 10 00  24  2.3  2.7 99.00 99.00 99.00 999 1025.0   9.1 999.0   8.7 99.0 99.00
2021 04 28 11 00  38  1.7  1.8 99.00 99.00 99.00 999 1025.4   9.5 999.0   7.5 99.0 99.00
2021 04 28 12 00  50  1.8  2.3 99.00 99.00 99.00 999 1025.6   9.9 999.0   7.0 99.0 99.00
2021 04 28 13 00 253  0.5  0.7 99.00 99.00 99.00 999 1026.1   9.1 999.0   8.2 99.0 99.00
2021 04 28 14 00 181  0.8  0.8 99.00 99.00 99.00 999 1026.1   8.7 999.0   8.5 99.0 99.00
2021 04 28 15 00 165  2.2  2.4 99.00 99.00 99.00 999 1026.6   8.9 999.0   8.6 99.0 99.00
2021 04 28 16 00 156  2.6  2.8 99.00 99.00 99.00 999 1026.9   9.9 999.0   8.9 99.0 99.00
2021 04 28 17 00 154  2.1  2.2 99.00 99.00 99.00 999 1026.7  11.1 999.0   8.9 99.0 99.00
2021 04 28 18 00 190  2.1  2.2 99.00 99.00 99.00 999 1026.8  11.1 999.0   7.6 99.0 99.00
2021 04 28 19 00 168  2.1  2.5 99.00 99.00 99.00 999 1026.5  13.0 999.0   8.2 99.0 99.00
2021 04 28 20 00 158  2.2  2.4 99.00 99.00 99.00 999 1026.0  14.4 999.0   8.4 99.0 99.00
2021 04 28 21 00 171  2.4  2.7 99.00 99.00 99.00 999 1025.9  14.0 999.0   6.8 99.0 99.00
2021 04 28 22 00  52  1.4  1.8 99.00 99.00 99.00 999 1026.0  13.7 999.0   8.6 99.0 99.00
2021 04 28 23 00  57  2.0  2.2 99.00 99.00 99.00 999 1025.9  12.5 999.0   8.3 99.0 99.00
2021 04 29 00 00  40  2.4  2.7 99.00 99.00 99.00 999 1026.1  12.4 999.0   8.3 99.0 99.00
2021 04 29 01 00  46  4.6  5.1 99.00 99.00 99.00 999 1025.7  11.6 999.0   9.6 99.0 99.00
2021 04 29 02 00  38  5.8  6.1 99.00 99.00 99.00 999 1025.4  11.7 999.0   9.0 99.0 99.00
2021 04 29 03 00  46  5.4  5.8 99.00 99.00 99.00 999 1025.0  11.4 999.0   8.9 99.0 99.00
2021 04 29 04 00  27  4.9  5.3 99.00 99.00 99.00 999 1025.5  11.2 999.0   9.0 99.0 99.00
2021 04 29 05 00  34  5.3  5.5 99.00 99.00 99.00 999 1025.8  10.8 999.0   8.8 99.0 99.00
2021 04 29 06 00  26  4.7  5.1 99.00 99.00 99.00 999 1025.8  10.6 999.0   8.9 99.0 99.00
2021 04 29 07 00  23  4.4  4.6 99.00 99.00 99.00 999 1025.9  10.4 999.0   8.5 99.0 99.00
2021 04 29 08 00  17  4.5  5.1 99.00 99.00 99.00 999 1025.7  10.3 999.0   8.1 99.0 99.00
2021 04 29 09 00  11  3.6  3.9 99.00 99.00 99.00 999 1025.5  10.0 999.0   8.5 99.0 99.00
2021 04 29 10 00  11  4.4  4.5 99.00 99.00 99.00 999 1025.6  10.0 999.0   8.6 99.0 99.00
2021 04 29 11 00  10  4.1  4.2 99.00 99.00 99.00 999 1025.3   9.7 999.0   9.0 99.0 99.00
2021 04 29 12 00 350  2.1  2.1 99.00 99.00 99.00 999 1025.3   9.5 999.0   8.9 99.0 99.00
2021 04 29 13 00   4  2.0  2.2 99.00 99.00 99.00 999 1024.7   9.3 999.0   9.0 99.0 99.00
2021 04 29 14 00  10  0.8  1.1 99.00 99.00 99.00 999 1024.7   9.0 999.0   8.5 99.0 99.00
2021 04 29 15 00  32  1.8  2.1 99.00 99.00 99.00 999 1024.5   9.6 999.0   8.8 99.0 99.00
2021 04 29 16 00   9  1.2  1.3 99.00 99.00 99.00 999 1024.7  10.7 999.0   9.3 99.0 99.00
2021 04 29 17 00  39  2.0  2.2 99.00 99.00 99.00 999 1024.6  10.9 999.0   9.5 99.0 99.00
2021 04 29 18 00  26  2.3  2.4 99.00 99.00 99.00 999 1024.2  12.0 999.0  10.5 99.0 99.00
2021 04 29 19 00 238  1.0  1.2 99.00 99.00 99.00 999 1023.8  12.4 999.0  10.8 99.0 99.00
2021 04 29 20 00 350  0.6  0.8 99.00 99.00 99.00 999 1023.1  13.9 999.0  11.5 99.0 99.00
2021 04 29 21 00 192  2.5  2.8 99.00 99.00 99.00 999 1022.4  14.7 999.0  10.2 99.0 99.00
2021 04 29 22 00 158  5.4  6.0 99.00 99.00 99.00 999 1021.8  19.8 999.0  10.0 99.0 99.00
2021 04 29 23 00 161  6.8  7.3 99.00 99.00 99.00 999 1021.2  18.4 999.0   8.4 99.0 99.00
2021 04 30 00 00 164  6.6  7.6 99.00 99.00 99.00 999 1020.8  19.2 999.0   6.7 99.0 99.00
2021 04 30 01 00 220  8.0  8.4 99.00 99.00 99.00 999 1021.1  18.9 999.0   3.1 99.0 99.00
2021 04 30 02 00 206  6.7  7.7 99.00 99.00 99.00 999 1021.3  17.8 999.0   1.1 99.0 99.00
2021 04 30 03 00  52  1.8  2.5 99.00 99.00 99.00 999 1021.7  14.4 999.0   6.2 99.0 99.00
2021 04 30 04 00 195  4.6  5.5 99.00 99.00 99.00 999 1022.1  14.2 999.0   3.4 99.0 99.00
2021 04 30 05 00 164  8.0  8.4 99.00 99.00 99.00 999 1022.6  13.2 999.0   4.4 99.0 99.00
2021 04 30 06 00 171  7.9  8.5 99.00 99.00 99.00 999 1023.1  12.0 999.0   7.9 99.0 99.00
2021 04 30 07 00 166  6.7  6.9 99.00 99.00 99.00 999 1023.4  11.3 999.0   8.6 99.0 99.00
2021 04 30 08 00 169  6.4  6.9 99.00 99.00 99.00 999 1023.3  10.9 999.0   9.1 99.0 99.00
2021 04 30 09 00 176  8.1  8.4 99.00 99.00 99.00 999 1023.0  10.7 999.0   9.5 99.0 99.00
2021 04 30 10 00 174  8.0  9.1 99.00 99.00 99.00 999 1022.4  11.2 999.0   9.1 99.0 99.00
2021 04 30 11 00 175 10.0 11.0 99.00 99.00 99.00 999 1022.0  11.3 999.0   9.6 99.0 99.00
2021 04 30 12 00 182  8.9  9.6 99.00 99.00 99.00 999 1022.1  11.2 999.0   9.6 99.0 99.00
2021 04 30 13 00 176 11.1 12.0 99.00 99.00 99.00 999 1021.9  11.1 999.0   9.4 99.0 99.00
2021 04 30 14 00 170 10.8 11.4 99.00 99.00 99.00 999 1021.6  10.2 999.0  10.1 99.0 99.00
2021 04 30 15 00 175  9.6 10.1 99.00 99.00 99.00 999 1022.3   9.8 999.0   9.8 99.0 99.00
2021 04 30 16 00 172  8.8  9.8 99.00 99.00 99.00 999 1022.3  10.8 999.0  10.7 99.0 99.00
2021 04 30 17 00 175  9.8 10.5 99.00 99.00 99.00 999 1022.1  10.9 999.0  10.9 99.0 99.00
2021 04 30 18 00 179 10.9 11.5 99.00 99.00 99.00 999 1021.6  11.6 999.0  11.6 99.0 99.00
2021 04 30 19 00 173  9.7 10.5 99.00 99.00 99.00 999 1022.1  11.8 999.0  11.5 99.0 99.00
2021 04 30 20 00 173  8.1  8.7 99.00 99.00 99.00 999 1022.0  13.1 999.0  12.1 99.0 99.00
2021 04 30 21 00 168  5.8  6.5 99.00 99.00 99.00 999 1021.9  13.4 999.0  12.1 99.0 99.00
2021 04 30 22 00 162  7.8  8.5 99.00 99.00 99.00 999 1021.5  13.8 999.0  12.8 99.0 99.00
2021 04 30 23 00 165  6.8  7.6 99.00 99.00 99.00 999 1021.0  14.1 999.0  12.2 99.0 99.00
2021 05 01 00 00 173  8.3  8.6 99.00 99.00 99.00 999 1020.5  14.4 999.0  11.6 99.0 99.00
2021 05 01 01 00 159  7.1  7.6 99.00 99.00 99.00 999 1019.9  14.8 999.0  11.3 99.0 99.00
2021 05 01 02 00 160  6.7  7.3 99.00 99.00 99.00 999 1019.4  15.4 999.0  10.6 99.0 99.00
2021 05 01 03 00  21  5.8  6.6 99.00 99.00 99.00 999 1019.7  11.3 999.0  10.0 99.0 99.00
2021 05 01 04 00  38  4.8  5.4 99.00 99.00 99.00 999 1019.9  10.7 999.0   9.9 99.0 99.00
2021 05 01 05 00  11  3.0  3.3 99.00 99.00 99.00 999 1020.1  10.5 999.0   9.6 99.0 99.00
2021 05 01 06 00  19  3.3  3.4 99.00 99.00 99.00 999 1020.1  10.6 999.0   9.3 99.0 99.00
2021 05 01 07 00   2  5.7  5.9 99.00 99.00 99.00 999 1020.2  10.6 999.0   9.0 99.0 99.00
2021 05 01 08 00   3  6.7  7.3 99.00 99.00 99.00 999 1020.4  10.0 999.0   8.7 99.0 99.00
2021 05 01 09 00   9  5.9  6.3 99.00 99.00 99.00 999 1020.3   9.9 999.0   8.6 99.0 99.00
2021 05 01 10 00  33  4.8  5.7 99.00 99.00 99.00 999 1020.1  10.0 999.0   7.9 99.0 99.00
2021 05 01 11 00  24  4.7  5.1 99.00 99.00 99.00 999 1020.2  10.2 999.0   7.1 99.0 99.00
2021 05 01 12 00  47  3.0  3.6 99.00 99.00 99.00 999 1020.3  10.0 999.0   7.4 99.0 99.00
2021 05 01 13 00  36  4.4  4.9 99.00 99.00 99.00 999 1020.5   9.3 999.0   8.1 99.0 99.00
2021 05 01 14 00 176  3.0  3.3 99.00 99.00 99.00 999 1020.6   9.2 999.0   8.7 99.0 99.00
2021 05 01 15 00 193  6.1  6.7 99.00 99.00 99.00 999 1020.7   8.8 999.0   8.8 99.0 99.00
2021 05 01 16 00 194  6.0  6.2 99.00 99.00 99.00 999 1020.8   8.9 999.0   8.8 99.0 99.00
2021 05 01 17 00 180  3.9  4.2 99.00 99.00 99.00 999 1021.0   9.1 999.0   8.9 99.0 99.00
2021 05 01 18 00 160  3.1  3.3 99.00 99.00 99.00 999 1021.1   9.5 999.0   8.8 99.0 99.00
2021 05 01 19 00 158  2.1  2.4 99.00 99.00 99.00 999 1021.3  10.7 999.0   8.6 99.0 99.00
2021 05 01 20 00 186  1.8  2.0 99.00 99.00 99.00 999 1020.9  12.1 999.0   9.2 99.0 99.00
2021 05 01 21 00 177  2.0  2.2 99.00 99.00 99.00 999 1020.6  12.3 999.0   8.7 99.0 99.00
2021 05 01 22 00  10  6.7  7.4 99.00 99.00 99.00 999 1020.7  10.6 999.0   8.2 99.0 99.00
2021 05 01 23 00   3  6.1  6.9 99.00 99.00 99.00 999 1020.3  10.4 999.0   7.9 99.0 99.00
2021 05 02 00 00  17  5.0  5.5 99.00 99.00 99.00 999 1020.2  10.5 999.0   7.8 99.0 99.00
2021 05 02 01 00  14  4.6  5.1 99.00 99.00 99.00 999 1019.9  10.8 999.0   8.0 99.0 99.00
2021 05 02 02 00   6  4.2  4.8 99.00 99.00 99.00 999 1020.0  10.8 999.0   7.7 99.0 99.00
2021 05 02 03 00  19  4.7  5.3 99.00 99.00 99.00 999 1020.3  10.5 999.0   7.8 99.0 99.00
2021 05 02 04 00  24  5.8  6.4 99.00 99.00 99.00 999 1020.8  10.4 999.0   7.1 99.0 99.00
2021 05 02 05 00  22  7.1  7.6 99.00 99.00 99.00 999 1021.6  10.0 999.0   5.7 99.0 99.00
2021 05 02 06 00  27  4.7  5.6 99.00 99.00 99.00 999 1022.1   9.7 999.0   5.6 99.0 99.00
2021 05 02 07 00  37  3.0  3.2 99.00 99.00 99.00 999 1022.4   9.7 999.0   6.1 99.0 99.00
2021 05 02 08 00  40  1.1  1.3 99.00 99.00 99.00 999 1022.7   9.2 999.0   5.8 99.0 99.00
2021 05 02 09 00  69  2.7  3.8 99.00 99.00 99.00 999 1022.9   9.1 999.0   5.4 99.0 99.00
2021 05 02 10 00  84  2.6  3.9 99.00 99.00 99.00 999 1023.2   8.9 999.0   5.1 99.0 99.00
2021 05 02 11 00  62  2.0  3.0 99.00 99.00 99.00 999 1023.5   8.2 999.0   4.6 99.0 99.00
2021 05 02 12 00  96  1.8  3.0 99.00 99.00 99.00 999 1023.7   8.5 999.0   4.7 99.0 99.00
2021 05 02 13 00  84  1.7  2.5 99.00 99.00 99.00 999 1023.7   8.5 999.0   4.8 99.0 99.00
2021 05 02 14 00  82  1.7  2.4 99.00 99.00 99.00 999 1024.2   8.8 999.0   4.7 99.0 99.00
2021 05 02 15 00  60  1.4  2.0 99.00 99.00 99.00 999 1024.5  10.3 999.0   5.2 99.0 99.00
2021 05 02 16 00 219  2.2  2.4 99.00 99.00 99.00 999 1024.5   9.8 999.0   5.7 99.0 99.00
2021 05 02 17 00 172  1.6  1.8 99.00 99.00 99.00 999 1024.4  10.8 999.0   6.3 99.0 99.00
2021 05 02 18 00 170  1.1  1.2 99.00 99.00 99.00 999 1024.6  12.5 999.0   6.7 99.0 99.00
2021 05 02 19 00 190  2.0  2.1 99.00 99.00 99.00 999 1024.8  11.9 999.0   6.1 99.0 99.00
2021 05 02 20 00 165  1.6  1.9 99.00 99.00 99.00 999 1024.5  13.0 999.0   6.6 99.0 99.00
2021 05 02 21 00 193  3.5  3.7 99.00 99.00 99.00 999 1024.1  12.1 999.0   7.1 99.0 99.00
2021 05 02 22 00 192  1.8  2.1 99.00 99.00 99.00 999 1023.5  13.2 999.0   7.9 99.0 99.00
2021 05 02 23 00 198  1.3  1.5 99.00 99.00 99.00 999 1023.1  14.3 999.0   4.5 99.0 99.00
2021 05 03 00 00 199  1.5  1.6 99.00 99.00 99.00 999 1022.6  12.9 999.0   5.9 99.0 99.00
2021 05 03 01 00  36  1.9  2.2 99.00 99.00 99.00 999 1022.2  12.0 999.0   7.3 99.0 99.00
2021 05 03 02 00  43  1.6  1.8 99.00 99.00 99.00 999 1022.2  12.6 999.0   2.9 99.0 99.00
2021 05 03 03 00  37  2.2  2.4 99.00 99.00 99.00 999 1021.9  12.8 999.0   3.3 99.0 99.00
2021 05 03 04 00  40  5.0  5.5 99.00 99.00 99.00 999 1022.2  11.3 999.0   8.6 99.0 99.00
2021 05 03 05 00  15  6.1  6.8 99.00 99.00 99.00 999 1022.6  10.8 999.0   7.7 99.0 99.00
2021 05 03 06 00  12  5.9  6.8 99.00 99.00 99.00 999 1022.5  10.2 999.0   6.8 99.0 99.00
2021 05 03 07 00 359  4.3  4.7 99.00 99.00 99.00 999 1022.7  10.0 999.0   7.5 99.0 99.00
2021 05 03 08 00  50  0.9  1.0 99.00 99.00 99.00 999 1022.8   9.2 999.0   6.9 99.0 99.00
2021 05 03 09 00  46  2.0  2.2 99.00 99.00 99.00 999 1022.7   9.5 999.0   6.0 99.0 99.00
2021 05 03 10 00  39  0.1  0.2 99.00 99.00 99.00 999 1022.6   9.0 999.0   5.9 99.0 99.00
2021 05 03 11 00 195  2.2  2.5 99.00 99.00 99.00 999 1022.9   9.2 999.0   6.0 99.0 99.00
2021 05 03 12 00 151  1.6  1.8 99.00 99.00 99.00 999 1022.7   8.8 999.0   7.0 99.0 99.00
2021 05 03 13 00 151  3.4  3.9 99.00 99.00 99.00 999 1022.5   9.1 999.0   6.2 99.0 99.00
2021 05 03 14 00 166  4.3  4.7 99.00 99.00 99.00 999 1022.8   9.2 999.0   6.8 99.0 99.00
2021 05 03 15 00 181  6.3  7.1 99.00 99.00 99.00 999 1022.9   9.5 999.0   6.9 99.0 99.00
2021 05 03 16 00 181  6.0  6.3 99.00 99.00 99.00 999 1022.8   9.8 999.0   7.3 99.0 99.00
2021 05 03 17 00 181  5.3  5.6 99.00 99.00 99.00 999 1022.7  10.0 999.0   7.8 99.0 99.00
2021 05 03 18 00 169  4.5  4.8 99.00 99.00 99.00 999 1022.8  10.5 999.0   7.6 99.0 99.00
2021 05 03 19 00 168  4.7  5.0 99.00 99.00 99.00 999 1022.5  11.6 999.0   8.1 99.0 99.00
2021 05 03 20 00 172  6.6  7.1 99.00 99.00 99.00 999 1022.0  12.0 999.0   8.6 99.0 99.00
2021 05 03 21 00 170  6.3  6.8 99.00 99.00 99.00 999 1021.9  11.9 999.0   9.0 99.0 99.00
2021 05 03 22 00 180  7.1  7.6 99.00 99.00 99.00 999 1021.7  11.6 999.0   9.4 99.0 99.00
2021 05 03 23 00 160  6.2  6.7 99.00 99.00 99.00 999 1021.8  10.4 999.0   9.3 99.0 99.00
2021 05 04 00 00 161  6.3  6.6 99.00 99.00 99.00 999 1021.6  10.6 999.0  10.0 99.0 99.00
2021 05 04 01 00 168  5.7  6.2 99.00 99.00 99.00 999 1021.6  11.2 999.0  10.6 99.0 99.00
2021 05 04 02 00 164  5.3  5.6 99.00 99.00 99.00 999 1021.4  11.3 999.0  10.8 99.0 99.00
2021 05 04 03 00 171  3.1  3.2 99.00 99.00 99.00 999 1021.4  11.8 999.0  10.8 99.0 99.00
2021 05 04 04 00 155  1.9  2.3 99.00 99.00 99.00 999 1021.5  11.7 999.0  11.6 99.0 99.00
2021 05 04 05 00 157  3.3  3.8 99.00 99.00 99.00 999 1021.7  11.5 999.0  11.5 99.0 99.00
2021 05 04 06 00 175  2.7  2.8 99.00 99.00 99.00 999 1021.8  11.6 999.0  11.6 99.0 99.00
2021 05 04 07 00 151  2.8  3.0 99.00 99.00 99.00 999 1021.9  10.9 999.0  10.9 99.0 99.00
2021 05 04 08 00 186  1.1  1.3 99.00 99.00 99.00 999 1022.1  10.8 999.0  10.8 99.0 99.00
2021 05 04 09 00  43  4.3  4.6 99.00 99.00 99.00 999 1022.4  10.3 999.0  10.2 99.0 99.00
2021 05 04 10 00   2  3.9  4.3 99.00 99.00 99.00 999 1022.8  10.6 999.0  10.1 99.0 99.00
2021 05 04 11 00 359  6.5  7.2 99.00 99.00 99.00 999 1023.4   9.9 999.0   9.4 99.0 99.00
2021 05 04 12 00  13  7.6  8.2 99.00 99.00 99.00 999 1023.5   9.8 999.0   8.9 99.0 99.00
2021 05 04 13 00  18  6.2  6.7 99.00 99.00 99.00 999 1023.8   9.8 999.0   8.5 99.0 99.00
2021 05 04 14 00   3  8.9  9.7 99.00 99.00 99.00 999 1024.2   9.7 999.0   7.7 99.0 99.00
2021 05 04 15 00   4  7.4  8.1 99.00 99.00 99.00 999 1025.0   9.5 999.0   7.0 99.0 99.00
2021 05 04 16 00  11  7.3  7.8 99.00 99.00 99.00 999 1025.2  10.0 999.0   6.8 99.0 99.00
2021 05 04 17 00  21  7.1  7.7 99.00 99.00 99.00 999 1025.2  10.7 999.0   7.5 99.0 99.00
2021 05 04 18 00  22  5.6  6.2 99.00 99.00 99.00 999 1025.4  11.4 999.0   7.1 99.0 99.00
2021 05 04 19 00   6  4.2  4.6 99.00 99.00 99.00 999 1025.7  11.2 999.0   7.1 99.0 99.00
2021 05 04 20 00 355  3.7  4.0 99.00 99.00 99.00 999 1025.5  11.5 999.0   7.4 99.0 99.00
2021 05 04 21 00 341  1.9  2.0 99.00 99.00 99.00 999 1025.4  12.0 999.0   7.4 99.0 99.00
2021 05 04 22 00  36  1.6  1.8 99.00 99.00 99.00 999 1025.2  12.7 999.0   9.7 99.0 99.00
2021 05 04 23 00  19  3.3  3.5 99.00 99.00 99.00 999 1024.6  12.6 999.0   8.6 99.0 99.00
2021 05 05 00 00  17  4.9  5.3 99.00 99.00 99.00 999 1024.3  11.8 999.0   9.2 99.0 99.00
2021 05 05 01 00  22  4.8  5.1 99.00 99.00 99.00 999 1024.0  11.8 999.0   8.8 99.0 99.00
2021 05 05 02 00  13  6.4  6.9 99.00 99.00 99.00 999 1023.5  11.5 999.0   8.3 99.0 99.00
2021 05 05 03 00  23  5.4  5.8 99.00 99.00 99.00 999 1023.7  11.3 999.0   8.2 99.0 99.00
2021 05 05 04 00  11  6.0  6.3 99.00 99.00 99.00 999 1023.4  10.9 999.0   8.0 99.0 99.00
2021 05 05 05 00   3  5.8  6.3 99.00 99.00 99.00 999 1023.6  10.7 999.0   7.6 99.0 99.00
2021 05 05 06 00  10  5.4  6.0 99.00 99.00 99.00 999 1023.9  10.2 999.0   7.6 99.0 99.00
2021 05 05 07 00  28  4.2  4.4 99.00 99.00 99.00 999 1023.5   9.8 999.0   7.2 99.0 99.00
2021 05 05 08 00  26  2.4  2.6 99.00 99.00 99.00 999 1023.4   9.0 999.0   6.6 99.0 99.00
2021 05 05 09 00   7  4.1  5.1 99.00 99.00 99.00 999 1023.1   9.3 999.0   7.3 99.0 99.00
2021 05 05 10 00 355  4.3  4.6 99.00 99.00 99.00 999 1022.6   8.7 999.0   7.0 99.0 99.00
2021 05 05 11 00  22  3.4  3.9 99.00 99.00 99.00 999 1021.8   8.7 999.0   7.1 99.0 99.00
2021 05 05 12 00 341  4.7  5.3 99.00 99.00 99.00 999 1021.3   8.3 999.0   6.9 99.0 99.00
