#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 01 16 00  11  2.9  3.7 99.00 99.00 99.00 999 1005.2   1.8 999.0   1.2 99.0 99.00
2017 01 01 17 00  42  2.5  3.0 99.00 99.00 99.00 999 1005.4   2.2 999.0   1.1 99.0 99.00
2017 01 01 18 00  16  6.2  6.9 99.00 99.00 99.00 999 1005.9   2.4 999.0   0.9 99.0 99.00
2017 01 01 19 00  19  5.0  6.3 99.00 99.00 99.00 999 1006.1   2.7 999.0   1.3 99.0 99.00
2017 01 01 20 00   2  8.5  9.8 99.00 99.00 99.00 999 1005.7   4.1 999.0   0.6 99.0 99.00
2017 01 01 21 00  28  8.8 10.2 99.00 99.00 99.00 999 1005.3   3.9 999.0   0.0 99.0 99.00
2017 01 01 22 00  10  9.0 10.2 99.00 99.00 99.00 999 1005.5   4.2 999.0  -0.8 99.0 99.00
2017 01 01 23 00 356 11.9 12.9 99.00 99.00 99.00 999 1005.5   4.6 999.0  -1.6 99.0 99.00
2017 01 02 00 00 349 10.8 12.4 99.00 99.00 99.00 999 1006.0   4.2 999.0  -3.0 99.0 99.00
2017 01 02 01 00 343 11.1 12.7 99.00 99.00 99.00 999 1006.4   3.9 999.0  -2.6 99.0 99.00
2017 01 02 02 00 345 11.6 12.8 99.00 99.00 99.00 999 1006.6   3.9 999.0  -3.0 99.0 99.00
2017 01 02 03 00 350  9.3 10.8 99.00 99.00 99.00 999 1007.3   3.2 999.0  -2.9 99.0 99.00
2017 01 02 04 00 343  8.9 10.0 99.00 99.00 99.00 999 1007.6   3.1 999.0  -2.7 99.0 99.00
2017 01 02 05 00 341 11.6 13.2 99.00 99.00 99.00 999 1008.1   2.9 999.0  -3.3 99.0 99.00
2017 01 02 06 00 345 11.3 12.4 99.00 99.00 99.00 999 1008.6   2.7 999.0  -3.3 99.0 99.00
2017 01 02 07 00 346 11.3 12.1 99.00 99.00 99.00 999 1009.1   3.1 999.0  -4.3 99.0 99.00
2017 01 02 08 00 343 11.2 12.6 99.00 99.00 99.00 999 1009.4   2.8 999.0  -4.0 99.0 99.00
2017 01 02 09 00   2 12.4 13.6 99.00 99.00 99.00 999 1009.6   3.3 999.0  -5.9 99.0 99.00
2017 01 02 10 00   5 11.0 12.7 99.00 99.00 99.00 999 1010.0   3.1 999.0  -6.2 99.0 99.00
2017 01 02 11 00   7 11.0 13.0 99.00 99.00 99.00 999 1010.5   2.7 999.0  -6.7 99.0 99.00
2017 01 02 12 00   0 10.9 12.1 99.00 99.00 99.00 999 1010.9   2.5 999.0  -5.0 99.0 99.00
2017 01 02 13 00   2  8.8  9.6 99.00 99.00 99.00 999 1011.5   2.6 999.0  -4.2 99.0 99.00
2017 01 02 14 00   7  8.9 10.1 99.00 99.00 99.00 999 1012.1   2.4 999.0  -5.9 99.0 99.00
2017 01 02 15 00  18  7.9  9.2 99.00 99.00 99.00 999 1012.8   2.3 999.0  -5.8 99.0 99.00
2017 01 02 16 00  19  7.1  8.1 99.00 99.00 99.00 999 1013.5   1.9 999.0  -5.9 99.0 99.00
2017 01 02 17 00  50  5.1  5.6 99.00 99.00 99.00 999 1014.5   1.9 999.0  -5.6 99.0 99.00
2017 01 02 18 00  24  5.0  5.5 99.00 99.00 99.00 999 1015.2   1.7 999.0  -6.7 99.0 99.00
2017 01 02 19 00  43  4.3  5.9 99.00 99.00 99.00 999 1015.9   1.9 999.0  -9.2 99.0 99.00
2017 01 02 20 00  25  3.1  4.5 99.00 99.00 99.00 999 1016.2   2.2 999.0  -6.9 99.0 99.00
2017 01 02 21 00  32  6.4  7.1 99.00 99.00 99.00 999 1016.3   2.1 999.0  -7.8 99.0 99.00
2017 01 02 22 00   1  5.6  6.3 99.00 99.00 99.00 999 1016.8   2.2 999.0  -7.3 99.0 99.00
2017 01 02 23 00  33  5.5  7.1 99.00 99.00 99.00 999 1017.3   2.4 999.0  -8.4 99.0 99.00
2017 01 03 00 00  33  4.9  5.8 99.00 99.00 99.00 999 1018.0   2.5 999.0  -7.8 99.0 99.00
2017 01 03 01 00  52  4.6  5.3 99.00 99.00 99.00 999 1018.8   1.8 999.0  -8.3 99.0 99.00
2017 01 03 02 00  70  3.8  4.3 99.00 99.00 99.00 999 1019.1   0.8 999.0  -9.0 99.0 99.00
2017 01 03 03 00 106  2.2  3.1 99.00 99.00 99.00 999 1019.6   0.5 999.0  -8.0 99.0 99.00
2017 01 03 04 00 104  2.9  3.7 99.00 99.00 99.00 999 1020.4   0.1 999.0  -8.5 99.0 99.00
2017 01 03 05 00 100  2.0  3.1 99.00 99.00 99.00 999 1021.1  -0.3 999.0  -9.0 99.0 99.00
2017 01 03 06 00  83  2.3  4.0 99.00 99.00 99.00 999 1022.0  -0.3 999.0 -10.3 99.0 99.00
2017 01 03 07 00  50  3.1  3.7 99.00 99.00 99.00 999 1022.5  -0.6 999.0  -9.0 99.0 99.00
2017 01 03 08 00 101  2.3  3.0 99.00 99.00 99.00 999 1022.8  -0.8 999.0 -11.2 99.0 99.00
2017 01 03 09 00  35  2.1  2.8 99.00 99.00 99.00 999 1023.3  -1.2 999.0  -9.6 99.0 99.00
2017 01 03 10 00  56  2.9  3.3 99.00 99.00 99.00 999 1023.9  -1.1 999.0  -9.6 99.0 99.00
2017 01 03 11 00  96  2.8  3.7 99.00 99.00 99.00 999 1024.4  -1.0 999.0 -11.6 99.0 99.00
2017 01 03 12 00  55  3.0  3.9 99.00 99.00 99.00 999 1024.6  -1.8 999.0 -10.2 99.0 99.00
2017 01 03 13 00  66  5.9  6.9 99.00 99.00 99.00 999 1024.7  -1.5 999.0 -11.4 99.0 99.00
2017 01 03 14 00  53  5.5  6.2 99.00 99.00 99.00 999 1024.9  -1.3 999.0 -10.6 99.0 99.00
2017 01 03 15 00  27  6.0  7.6 99.00 99.00 99.00 999 1025.0  -0.9 999.0  -8.2 99.0 99.00
2017 01 03 16 00  27  7.1  9.3 99.00 99.00 99.00 999 1025.7  -0.3 999.0  -9.1 99.0 99.00
2017 01 03 17 00  14  7.1  8.1 99.00 99.00 99.00 999 1025.8  -0.1 999.0  -6.9 99.0 99.00
2017 01 03 18 00   4  7.6  8.2 99.00 99.00 99.00 999 1026.2  -0.4 999.0  -7.1 99.0 99.00
2017 01 03 19 00   8  7.1  8.1 99.00 99.00 99.00 999 1025.9   0.0 999.0  -7.6 99.0 99.00
2017 01 03 20 00   2  8.6 10.3 99.00 99.00 99.00 999 1025.9   0.1 999.0  -8.3 99.0 99.00
2017 01 03 21 00 358  8.1  9.3 99.00 99.00 99.00 999 1025.8   0.1 999.0  -8.7 99.0 99.00
2017 01 03 22 00   5  8.8  9.8 99.00 99.00 99.00 999 1025.7   0.6 999.0  -8.2 99.0 99.00
2017 01 03 23 00 359 10.2 11.4 99.00 99.00 99.00 999 1025.5   0.8 999.0  -8.0 99.0 99.00
2017 01 04 00 00   1 11.2 13.1 99.00 99.00 99.00 999 1025.3   0.9 999.0  -8.3 99.0 99.00
2017 01 04 01 00   3 10.3 12.3 99.00 99.00 99.00 999 1025.5   0.9 999.0  -8.9 99.0 99.00
2017 01 04 02 00  12  9.8 11.5 99.00 99.00 99.00 999 1025.3   1.0 999.0  -8.8 99.0 99.00
2017 01 04 03 00   6 10.2 11.5 99.00 99.00 99.00 999 1025.1   0.7 999.0  -8.0 99.0 99.00
2017 01 04 04 00  26 10.0 11.5 99.00 99.00 99.00 999 1024.8   0.5 999.0  -9.7 99.0 99.00
2017 01 04 05 00  30  8.6  9.6 99.00 99.00 99.00 999 1024.6   0.0 999.0 -10.7 99.0 99.00
2017 01 04 06 00  32  6.8  8.0 99.00 99.00 99.00 999 1024.6  -0.1 999.0 -10.1 99.0 99.00
2017 01 04 07 00  51  4.9  5.7 99.00 99.00 99.00 999 1024.6  -0.7 999.0 -10.5 99.0 99.00
2017 01 04 08 00  27  6.5  7.6 99.00 99.00 99.00 999 1024.3  -0.3 999.0  -7.8 99.0 99.00
2017 01 04 09 00   7  8.9 10.3 99.00 99.00 99.00 999 1023.7  -0.2 999.0  -8.2 99.0 99.00
2017 01 04 10 00  35  7.8  9.3 99.00 99.00 99.00 999 1023.7  -0.8 999.0 -10.6 99.0 99.00
2017 01 04 11 00  22  8.8 10.1 99.00 99.00 99.00 999 1023.4   0.0 999.0  -8.2 99.0 99.00
2017 01 04 12 00  12 10.0 11.6 99.00 99.00 99.00 999 1023.0   0.4 999.0  -7.8 99.0 99.00
2017 01 04 13 00  18  8.9 10.2 99.00 99.00 99.00 999 1022.7   0.1 999.0 -10.8 99.0 99.00
2017 01 04 14 00  24  7.5  9.7 99.00 99.00 99.00 999 1022.6   0.6 999.0  -9.5 99.0 99.00
2017 01 04 15 00   7 11.5 13.5 99.00 99.00 99.00 999 1022.7   1.1 999.0  -6.6 99.0 99.00
2017 01 04 16 00  15 11.9 13.0 99.00 99.00 99.00 999 1023.1   0.6 999.0  -8.8 99.0 99.00
2017 01 04 17 00 355 12.0 13.5 99.00 99.00 99.00 999 1023.5   1.0 999.0  -6.8 99.0 99.00
2017 01 04 18 00  16  7.9  9.3 99.00 99.00 99.00 999 1024.8   0.7 999.0  -9.7 99.0 99.00
2017 01 04 19 00  38  6.3  7.2 99.00 99.00 99.00 999 1025.4   1.1 999.0  -7.0 99.0 99.00
2017 01 04 20 00  20  7.2  8.3 99.00 99.00 99.00 999 1025.2   2.0 999.0  -6.4 99.0 99.00
2017 01 04 21 00  13  9.0 10.4 99.00 99.00 99.00 999 1025.0   2.6 999.0  -7.6 99.0 99.00
2017 01 04 22 00  15  8.6  9.7 99.00 99.00 99.00 999 1025.2   3.0 999.0  -8.3 99.0 99.00
2017 01 04 23 00  20  6.6  8.6 99.00 99.00 99.00 999 1025.7   3.2 999.0  -7.9 99.0 99.00
2017 01 05 00 00  42  5.1  6.1 99.00 99.00 99.00 999 1026.2   3.0 999.0  -8.4 99.0 99.00
2017 01 05 01 00  57  2.5  3.2 99.00 99.00 99.00 999 1026.6   1.9 999.0 -11.3 99.0 99.00
2017 01 05 02 00  59  3.6  4.3 99.00 99.00 99.00 999 1027.1   1.4 999.0  -9.9 99.0 99.00
2017 01 05 03 00  55  4.6  5.1 99.00 99.00 99.00 999 1027.4   1.6 999.0  -8.4 99.0 99.00
2017 01 05 04 00  22  6.8  7.4 99.00 99.00 99.00 999 1027.5   2.7 999.0  -6.8 99.0 99.00
2017 01 05 05 00  25  6.1  6.8 99.00 99.00 99.00 999 1027.6   2.8 999.0  -5.9 99.0 99.00
2017 01 05 06 00  45  5.5  6.5 99.00 99.00 99.00 999 1028.0   1.6 999.0  -9.3 99.0 99.00
2017 01 05 07 00  51  6.0  6.9 99.00 99.00 99.00 999 1028.3   0.8 999.0 -10.7 99.0 99.00
2017 01 05 08 00  67  4.3  5.5 99.00 99.00 99.00 999 1028.3   1.2 999.0 -10.9 99.0 99.00
2017 01 05 09 00  92  3.6  4.7 99.00 99.00 99.00 999 1028.2  -0.3 999.0 -11.4 99.0 99.00
2017 01 05 10 00  95  1.5  3.0 99.00 99.00 99.00 999 1028.4   0.3 999.0 -10.7 99.0 99.00
2017 01 05 11 00 110  2.2  2.8 99.00 99.00 99.00 999 1028.2   0.2 999.0 -12.0 99.0 99.00
2017 01 05 12 00  22  2.4  2.8 99.00 99.00 99.00 999 1027.6  -0.4 999.0  -9.3 99.0 99.00
2017 01 05 13 00  33  2.8  3.4 99.00 99.00 99.00 999 1027.2   0.5 999.0  -6.2 99.0 99.00
2017 01 05 14 00  58  2.5  3.0 99.00 99.00 99.00 999 1026.9  -1.3 999.0 -11.4 99.0 99.00
2017 01 05 15 00  50  3.3  3.8 99.00 99.00 99.00 999 1026.5  -0.7 999.0 -11.0 99.0 99.00
2017 01 05 16 00  67  1.9  2.4 99.00 99.00 99.00 999 1026.8  -0.9 999.0 -13.0 99.0 99.00
2017 01 05 17 00  99  2.5  3.4 99.00 99.00 99.00 999 1026.9  -1.5 999.0 -11.8 99.0 99.00
2017 01 05 18 00  68  0.3  0.6 99.00 99.00 99.00 999 1027.0   0.0 999.0 -11.4 99.0 99.00
2017 01 05 19 00 178  2.3  3.2 99.00 99.00 99.00 999 1026.5   0.1 999.0  -7.3 99.0 99.00
2017 01 05 20 00 163  3.0  3.6 99.00 99.00 99.00 999 1025.3   1.1 999.0  -5.1 99.0 99.00
2017 01 05 21 00 178  2.8  3.9 99.00 99.00 99.00 999 1024.6   2.0 999.0  -4.7 99.0 99.00
2017 01 05 22 00 145  1.5  2.5 99.00 99.00 99.00 999 1024.4   2.7 999.0  -6.5 99.0 99.00
2017 01 05 23 00 183  2.7  3.1 99.00 99.00 99.00 999 1024.0   3.1 999.0  -8.7 99.0 99.00
2017 01 06 00 00 166  1.8  2.2 99.00 99.00 99.00 999 1024.0   3.2 999.0  -6.8 99.0 99.00
2017 01 06 01 00 175  3.2  3.8 99.00 99.00 99.00 999 1023.4   2.8 999.0  -6.1 99.0 99.00
2017 01 06 02 00 200  4.8  5.6 99.00 99.00 99.00 999 1022.6   2.8 999.0  -4.3 99.0 99.00
2017 01 06 03 00 221  4.0  4.9 99.00 99.00 99.00 999 1022.5   2.4 999.0  -5.3 99.0 99.00
2017 01 06 04 00 192  3.0  3.6 99.00 99.00 99.00 999 1022.0   2.5 999.0  -6.1 99.0 99.00
2017 01 06 05 00 138  3.0  3.8 99.00 99.00 99.00 999 1021.9   1.6 999.0  -7.5 99.0 99.00
2017 01 06 06 00 117  0.4  1.1 99.00 99.00 99.00 999 1021.8   1.0 999.0  -7.8 99.0 99.00
2017 01 06 07 00 138  2.2  2.8 99.00 99.00 99.00 999 1021.5   1.0 999.0  -7.3 99.0 99.00
2017 01 06 08 00 140  4.3  5.5 99.00 99.00 99.00 999 1020.8   1.0 999.0  -6.4 99.0 99.00
2017 01 06 09 00 144  4.4  5.1 99.00 99.00 99.00 999 1020.2   0.8 999.0  -6.4 99.0 99.00
2017 01 06 10 00 153  3.3  4.1 99.00 99.00 99.00 999 1020.1   0.7 999.0  -5.2 99.0 99.00
2017 01 06 11 00 180  3.9  4.4 99.00 99.00 99.00 999 1019.8   0.7 999.0  -5.2 99.0 99.00
2017 01 06 12 00 143  1.6  2.2 99.00 99.00 99.00 999 1019.7  -0.3 999.0  -6.1 99.0 99.00
2017 01 06 13 00 138  4.2  5.5 99.00 99.00 99.00 999 1019.2  -0.5 999.0  -5.9 99.0 99.00
2017 01 06 14 00 141  3.3  4.3 99.00 99.00 99.00 999 1018.9  -0.4 999.0  -7.2 99.0 99.00
2017 01 06 15 00 152  5.9  6.9 99.00 99.00 99.00 999 1018.4  -0.3 999.0  -5.9 99.0 99.00
2017 01 06 16 00 149  4.2  5.2 99.00 99.00 99.00 999 1018.2  -0.4 999.0  -5.1 99.0 99.00
2017 01 06 17 00 137  3.0  4.0 99.00 99.00 99.00 999 1018.5   0.0 999.0  -6.2 99.0 99.00
2017 01 06 18 00 164  5.6  6.6 99.00 99.00 99.00 999 1018.7  -0.5 999.0  -8.2 99.0 99.00
2017 01 06 19 00 148  5.1  6.2 99.00 99.00 99.00 999 1018.5   0.3 999.0  -8.4 99.0 99.00
2017 01 06 20 00 162  4.0  4.7 99.00 99.00 99.00 999 1017.9   0.9 999.0  -7.4 99.0 99.00
2017 01 06 21 00 166  5.6  6.5 99.00 99.00 99.00 999 1017.1   2.4 999.0  -5.7 99.0 99.00
2017 01 06 22 00 171  6.7  7.6 99.00 99.00 99.00 999 1016.5   3.2 999.0  -5.5 99.0 99.00
2017 01 06 23 00 174  5.4  6.1 99.00 99.00 99.00 999 1016.1   4.5 999.0  -5.9 99.0 99.00
2017 01 07 00 00 187  6.7  7.4 99.00 99.00 99.00 999 1015.9   5.1 999.0  -6.1 99.0 99.00
2017 01 07 01 00 194  5.0  5.6 99.00 99.00 99.00 999 1015.7   4.7 999.0  -5.1 99.0 99.00
2017 01 07 02 00 184  5.0  5.7 99.00 99.00 99.00 999 1015.6   4.6 999.0  -6.7 99.0 99.00
2017 01 07 03 00 193  6.2  6.9 99.00 99.00 99.00 999 1016.0   4.5 999.0  -6.3 99.0 99.00
2017 01 07 04 00 177  6.1  6.5 99.00 99.00 99.00 999 1016.2   4.3 999.0  -5.4 99.0 99.00
2017 01 07 05 00 141  3.8  4.7 99.00 99.00 99.00 999 1016.7   1.8 999.0  -9.6 99.0 99.00
2017 01 07 06 00 138  3.4  4.3 99.00 99.00 99.00 999 1016.5   1.2 999.0 -10.3 99.0 99.00
2017 01 07 07 00 161  4.8  6.4 99.00 99.00 99.00 999 1016.3   1.0 999.0  -9.9 99.0 99.00
2017 01 07 08 00 163  6.4  7.1 99.00 99.00 99.00 999 1016.1   0.6 999.0  -9.8 99.0 99.00
2017 01 07 09 00 134  1.4  2.6 99.00 99.00 99.00 999 1016.1   0.2 999.0 -11.1 99.0 99.00
2017 01 07 10 00 126  2.6  4.2 99.00 99.00 99.00 999 1016.0   0.4 999.0 -10.9 99.0 99.00
2017 01 07 11 00 124  1.3  2.1 99.00 99.00 99.00 999 1015.8   0.0 999.0 -12.6 99.0 99.00
2017 01 07 12 00 151  3.4  4.1 99.00 99.00 99.00 999 1015.3   0.4 999.0 -10.7 99.0 99.00
2017 01 07 13 00 120  0.9  1.3 99.00 99.00 99.00 999 1014.5   0.0 999.0 -12.5 99.0 99.00
2017 01 07 14 00  70  1.2  1.4 99.00 99.00 99.00 999 1013.9   0.2 999.0 -13.4 99.0 99.00
2017 01 07 15 00  61  0.9  1.2 99.00 99.00 99.00 999 1013.3   0.0 999.0 -13.3 99.0 99.00
2017 01 07 16 00   4  2.3  3.3 99.00 99.00 99.00 999 1012.3   1.5 999.0 -10.0 99.0 99.00
2017 01 07 17 00 321  3.3  3.9 99.00 99.00 99.00 999 1012.3   1.8 999.0  -7.2 99.0 99.00
2017 01 07 18 00 323  3.9  4.6 99.00 99.00 99.00 999 1011.6   2.0 999.0  -6.3 99.0 99.00
2017 01 07 19 00 324  3.9  4.4 99.00 99.00 99.00 999 1010.7   2.8 999.0  -6.8 99.0 99.00
2017 01 07 20 00  24  1.6  2.1 99.00 99.00 99.00 999 1009.7   3.5 999.0 -10.5 99.0 99.00
2017 01 07 21 00 309  2.3  2.7 99.00 99.00 99.00 999 1008.9   3.6 999.0  -7.1 99.0 99.00
2017 01 07 22 00 349  1.6  2.3 99.00 99.00 99.00 999 1008.4   3.8 999.0  -7.8 99.0 99.00
2017 01 07 23 00 286  0.4  0.7 99.00 99.00 99.00 999 1008.4   4.1 999.0  -8.8 99.0 99.00
2017 01 08 00 00 172  4.1  4.9 99.00 99.00 99.00 999 1008.9   4.3 999.0  -6.6 99.0 99.00
2017 01 08 01 00 150  7.2  8.2 99.00 99.00 99.00 999 1009.7   4.1 999.0  -7.5 99.0 99.00
2017 01 08 02 00 176  6.0  7.9 99.00 99.00 99.00 999 1010.7   3.6 999.0  -8.3 99.0 99.00
2017 01 08 03 00 124  2.1  2.7 99.00 99.00 99.00 999 1011.9   2.8 999.0  -7.0 99.0 99.00
2017 01 08 04 00 145  5.3  7.2 99.00 99.00 99.00 999 1012.9   3.0 999.0  -6.5 99.0 99.00
2017 01 08 05 00 147  5.7  6.9 99.00 99.00 99.00 999 1013.6   3.0 999.0  -6.8 99.0 99.00
2017 01 08 06 00 147  6.8  8.6 99.00 99.00 99.00 999 1014.3   3.4 999.0  -6.4 99.0 99.00
2017 01 08 07 00 149  4.2  5.0 99.00 99.00 99.00 999 1014.5   3.7 999.0  -5.4 99.0 99.00
2017 01 08 08 00 166  2.3  3.4 99.00 99.00 99.00 999 1014.3   3.7 999.0  -5.1 99.0 99.00
2017 01 08 09 00   0  0.0  0.3 99.00 99.00 99.00 999 1014.0   3.4 999.0  -5.6 99.0 99.00
2017 01 08 10 00 140  0.6  0.8 99.00 99.00 99.00 999 1013.9   3.2 999.0  -5.2 99.0 99.00
2017 01 08 11 00 154  0.3  0.7 99.00 99.00 99.00 999 1013.3   3.6 999.0  -5.2 99.0 99.00
2017 01 08 12 00 333  0.8  1.1 99.00 99.00 99.00 999 1012.3   3.0 999.0  -4.5 99.0 99.00
2017 01 08 13 00 347  3.2  3.9 99.00 99.00 99.00 999 1011.2   3.7 999.0  -1.0 99.0 99.00
2017 01 08 14 00 343  2.4  3.4 99.00 99.00 99.00 999 1010.2   4.0 999.0  -0.8 99.0 99.00
2017 01 08 15 00 321  4.3  5.2 99.00 99.00 99.00 999 1008.7   4.6 999.0  -0.5 99.0 99.00
2017 01 08 16 00   9  3.1  3.6 99.00 99.00 99.00 999 1006.1   4.7 999.0  -0.7 99.0 99.00
2017 01 08 17 00 322  5.6  6.4 99.00 99.00 99.00 999 1005.4   4.8 999.0   0.6 99.0 99.00
2017 01 08 18 00 289  2.7  3.1 99.00 99.00 99.00 999 1004.9   5.5 999.0   0.0 99.0 99.00
2017 01 08 19 00  26  3.0  3.4 99.00 99.00 99.00 999 1003.5   3.5 999.0  -0.3 99.0 99.00
2017 01 08 20 00  75  2.2  4.5 99.00 99.00 99.00 999 1000.5   4.5 999.0   0.2 99.0 99.00
2017 01 08 21 00 347  0.6  1.3 99.00 99.00 99.00 999  999.0   4.1 999.0  -1.4 99.0 99.00
2017 01 08 22 00   0  1.3  2.4 99.00 99.00 99.00 999  997.7   4.3 999.0   2.2 99.0 99.00
2017 01 08 23 00 269  3.8  4.3 99.00 99.00 99.00 999  997.4   4.5 999.0   3.2 99.0 99.00
2017 01 09 00 00 318  4.5  4.8 99.00 99.00 99.00 999  997.2   4.0 999.0   3.4 99.0 99.00
2017 01 09 01 00 137  3.1  4.6 99.00 99.00 99.00 999  997.1   4.0 999.0   2.9 99.0 99.00
2017 01 09 02 00 160  4.1  4.9 99.00 99.00 99.00 999  997.5   4.2 999.0   2.1 99.0 99.00
2017 01 09 03 00 136  5.0  6.6 99.00 99.00 99.00 999  997.5   3.9 999.0   2.4 99.0 99.00
2017 01 09 04 00 154  5.0  5.6 99.00 99.00 99.00 999  997.9   4.2 999.0   3.1 99.0 99.00
2017 01 09 05 00 182  6.6  7.4 99.00 99.00 99.00 999  998.8   4.6 999.0   4.2 99.0 99.00
2017 01 09 06 00 145  5.8  7.1 99.00 99.00 99.00 999  999.1   4.5 999.0   3.9 99.0 99.00
2017 01 09 07 00 172 10.3 11.7 99.00 99.00 99.00 999  999.5   6.3 999.0   5.3 99.0 99.00
2017 01 09 08 00 196 11.9 13.4 99.00 99.00 99.00 999  999.8   7.5 999.0   5.4 99.0 99.00
2017 01 09 09 00 196 13.5 15.7 99.00 99.00 99.00 999 1000.4   7.5 999.0   4.5 99.0 99.00
2017 01 09 10 00 190 16.5 18.6 99.00 99.00 99.00 999 1001.2   6.6 999.0   3.6 99.0 99.00
2017 01 09 11 00 183 11.6 13.9 99.00 99.00 99.00 999 1002.2   6.4 999.0   3.6 99.0 99.00
2017 01 09 12 00 187 11.6 13.6 99.00 99.00 99.00 999 1002.0   6.2 999.0   3.5 99.0 99.00
2017 01 09 13 00 186 10.8 12.1 99.00 99.00 99.00 999 1001.7   6.1 999.0   3.6 99.0 99.00
2017 01 09 14 00 183 10.6 12.3 99.00 99.00 99.00 999 1001.7   5.8 999.0   3.3 99.0 99.00
2017 01 09 15 00 193 10.8 12.1 99.00 99.00 99.00 999 1002.0   5.3 999.0   2.9 99.0 99.00
2017 01 09 16 00 193  7.8  8.9 99.00 99.00 99.00 999 1002.8   5.3 999.0   2.8 99.0 99.00
2017 01 09 17 00 189 10.2 11.2 99.00 99.00 99.00 999 1003.0   5.4 999.0   3.0 99.0 99.00
2017 01 09 18 00 201  8.2  9.2 99.00 99.00 99.00 999 1003.8   5.2 999.0   2.5 99.0 99.00
2017 01 09 19 00 193  9.0  9.9 99.00 99.00 99.00 999 1004.1   5.3 999.0   2.5 99.0 99.00
2017 01 09 20 00 194  9.4 10.8 99.00 99.00 99.00 999 1004.0   5.3 999.0   2.5 99.0 99.00
2017 01 09 21 00 199  8.3  9.3 99.00 99.00 99.00 999 1004.0   5.1 999.0   2.4 99.0 99.00
2017 01 09 22 00 193  8.8 10.3 99.00 99.00 99.00 999 1004.6   4.9 999.0   2.4 99.0 99.00
2017 01 09 23 00 184  7.8  8.6 99.00 99.00 99.00 999 1005.0   5.0 999.0   2.2 99.0 99.00
2017 01 10 00 00 205  5.6  6.2 99.00 99.00 99.00 999 1005.5   5.1 999.0   2.5 99.0 99.00
2017 01 10 01 00 204  5.4  6.0 99.00 99.00 99.00 999 1005.6   5.0 999.0   3.0 99.0 99.00
2017 01 10 02 00 205  6.4  7.6 99.00 99.00 99.00 999 1005.4   5.2 999.0   2.8 99.0 99.00
2017 01 10 03 00 200  7.6  8.6 99.00 99.00 99.00 999 1005.3   5.1 999.0   2.6 99.0 99.00
2017 01 10 04 00 209  4.8  5.4 99.00 99.00 99.00 999 1005.2   5.0 999.0   2.6 99.0 99.00
2017 01 10 05 00 206  2.7  3.2 99.00 99.00 99.00 999 1005.0   4.7 999.0   2.1 99.0 99.00
2017 01 10 06 00 187  1.3  2.0 99.00 99.00 99.00 999 1004.9   4.6 999.0   2.5 99.0 99.00
2017 01 10 07 00   0  0.2  0.4 99.00 99.00 99.00 999 1004.6   4.4 999.0   2.5 99.0 99.00
2017 01 10 08 00  63  1.4  1.7 99.00 99.00 99.00 999 1003.9   4.1 999.0   1.8 99.0 99.00
2017 01 10 09 00  28  1.4  1.9 99.00 99.00 99.00 999 1003.7   4.0 999.0   1.7 99.0 99.00
