#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 04 07 00 223 12.7 16.3 99.00 99.00 99.00 999 1005.8  10.5 999.0   7.8 99.0 99.00
2019 01 04 08 00 187 13.4 15.3 99.00 99.00 99.00 999 1006.5   9.5 999.0   7.2 99.0 99.00
2019 01 04 09 00 180 13.1 14.4 99.00 99.00 99.00 999 1006.3   9.6 999.0   7.2 99.0 99.00
2019 01 04 10 00 175 10.8 11.8 99.00 99.00 99.00 999 1007.0   9.6 999.0   7.4 99.0 99.00
2019 01 04 11 00 181 11.1 12.5 99.00 99.00 99.00 999 1007.1   9.7 999.0   6.8 99.0 99.00
2019 01 04 12 00 172 14.6 16.6 99.00 99.00 99.00 999 1007.0   9.3 999.0   7.4 99.0 99.00
2019 01 04 13 00 177 12.2 13.7 99.00 99.00 99.00 999 1007.2   9.1 999.0   7.1 99.0 99.00
2019 01 04 14 00 182 12.3 13.4 99.00 99.00 99.00 999 1008.0   9.4 999.0   6.9 99.0 99.00
2019 01 04 16 00 180 13.4 15.3 99.00 99.00 99.00 999 1008.1   9.5 999.0   6.6 99.0 99.00
2019 01 04 17 00 188 15.4 17.5 99.00 99.00 99.00 999 1008.8   9.6 999.0   6.9 99.0 99.00
2019 01 04 18 00 188 12.9 14.5 99.00 99.00 99.00 999 1009.5   9.9 999.0   6.4 99.0 99.00
2019 01 04 19 00 184 11.8 13.3 99.00 99.00 99.00 999 1010.0  10.0 999.0   6.4 99.0 99.00
2019 01 04 20 00 174 12.4 13.8 99.00 99.00 99.00 999 1009.8  10.1 999.0   6.2 99.0 99.00
2019 01 04 21 00 195 12.5 14.2 99.00 99.00 99.00 999 1009.5  10.0 999.0   5.4 99.0 99.00
2019 01 04 22 00 183 10.4 11.8 99.00 99.00 99.00 999 1009.9  10.0 999.0   6.2 99.0 99.00
2019 01 04 23 00 184 12.8 13.7 99.00 99.00 99.00 999 1009.9   9.9 999.0   6.9 99.0 99.00
2019 01 05 00 00 187 10.1 11.0 99.00 99.00 99.00 999 1010.3   9.8 999.0   6.9 99.0 99.00
2019 01 05 01 00 172  6.4  7.2 99.00 99.00 99.00 999 1010.4   9.8 999.0   6.9 99.0 99.00
2019 01 05 02 00 197  2.7  2.9 99.00 99.00 99.00 999 1010.9   9.6 999.0   7.0 99.0 99.00
2019 01 05 03 00 175  3.4  3.8 99.00 99.00 99.00 999 1011.0   9.2 999.0   6.7 99.0 99.00
2019 01 05 04 00 128  2.3  2.9 99.00 99.00 99.00 999 1010.7   9.1 999.0   6.7 99.0 99.00
2019 01 05 05 00  90  2.6  3.4 99.00 99.00 99.00 999 1010.3   9.4 999.0   5.9 99.0 99.00
2019 01 05 06 00  90  3.6  4.8 99.00 99.00 99.00 999 1009.6   9.2 999.0   5.7 99.0 99.00
2019 01 05 07 00  83  2.6  3.7 99.00 99.00 99.00 999 1008.7   9.4 999.0   4.6 99.0 99.00
2019 01 05 08 00  69  0.9  1.2 99.00 99.00 99.00 999 1008.0   8.4 999.0   5.2 99.0 99.00
2019 01 05 09 00  58  1.8  2.1 99.00 99.00 99.00 999 1007.1   8.3 999.0   4.8 99.0 99.00
2019 01 05 10 00   0  0.0  0.1 99.00 99.00 99.00 999 1006.8   8.0 999.0   5.3 99.0 99.00
2019 01 05 11 00  22  0.4  0.6 99.00 99.00 99.00 999 1006.1   7.7 999.0   6.3 99.0 99.00
2019 01 05 12 00   0  0.0  0.1 99.00 99.00 99.00 999 1005.2   6.8 999.0   4.4 99.0 99.00
2019 01 05 13 00  44  2.9  3.1 99.00 99.00 99.00 999 1003.7   7.2 999.0   5.0 99.0 99.00
2019 01 05 14 00 198  0.6  0.8 99.00 99.00 99.00 999 1003.1   7.3 999.0   4.3 99.0 99.00
2019 01 05 15 00  27  2.2  2.5 99.00 99.00 99.00 999 1002.3   7.3 999.0   4.7 99.0 99.00
2019 01 05 16 00  45  2.1  2.7 99.00 99.00 99.00 999 1001.4   7.5 999.0   6.0 99.0 99.00
2019 01 05 17 00 356  3.1  3.6 99.00 99.00 99.00 999 1000.7   8.0 999.0   6.1 99.0 99.00
2019 01 05 18 00   5  2.9  3.2 99.00 99.00 99.00 999  999.7   7.7 999.0   5.8 99.0 99.00
2019 01 05 19 00 338  2.7  3.0 99.00 99.00 99.00 999  998.9   7.9 999.0   5.9 99.0 99.00
2019 01 05 20 00   8  2.9  3.1 99.00 99.00 99.00 999  997.4   8.0 999.0   5.5 99.0 99.00
2019 01 05 21 00  51  3.3  3.6 99.00 99.00 99.00 999  996.2   8.2 999.0   6.2 99.0 99.00
2019 01 05 22 00 302  0.6  0.8 99.00 99.00 99.00 999  995.4   8.6 999.0   5.9 99.0 99.00
2019 01 05 23 00 163  2.7  2.9 99.00 99.00 99.00 999  994.6   8.5 999.0   6.1 99.0 99.00
2019 01 06 00 00 174  4.4  4.7 99.00 99.00 99.00 999  994.4   8.7 999.0   6.2 99.0 99.00
2019 01 06 01 00 175  6.5  7.2 99.00 99.00 99.00 999  993.9   8.7 999.0   7.2 99.0 99.00
2019 01 06 02 00  22  1.2  1.4 99.00 99.00 99.00 999  991.7   7.5 999.0   5.9 99.0 99.00
2019 01 06 03 00 321  2.6  3.2 99.00 99.00 99.00 999  990.2   8.0 999.0   6.2 99.0 99.00
2019 01 06 04 00 330  3.3  4.1 99.00 99.00 99.00 999  989.4   7.8 999.0   6.0 99.0 99.00
2019 01 06 05 00  31  1.5  2.1 99.00 99.00 99.00 999  989.3   7.7 999.0   5.5 99.0 99.00
2019 01 06 06 00  20  2.6  3.0 99.00 99.00 99.00 999  988.3   6.9 999.0   5.3 99.0 99.00
2019 01 06 07 00  30  2.5  2.8 99.00 99.00 99.00 999  988.3   6.8 999.0   5.2 99.0 99.00
2019 01 06 08 00 319  2.0  2.6 99.00 99.00 99.00 999  987.7   6.9 999.0   5.7 99.0 99.00
2019 01 06 09 00  67  1.0  1.3 99.00 99.00 99.00 999  987.7   6.9 999.0   6.0 99.0 99.00
2019 01 06 10 00 184 19.4 21.6 99.00 99.00 99.00 999  987.6   8.9 999.0   5.5 99.0 99.00
2019 01 06 11 00 203 16.4 19.1 99.00 99.00 99.00 999  991.3   6.9 999.0   3.9 99.0 99.00
2019 01 06 12 00 202 18.6 21.6 99.00 99.00 99.00 999  994.7   6.5 999.0   3.3 99.0 99.00
2019 01 06 13 00 189 15.3 18.3 99.00 99.00 99.00 999  996.8   6.4 999.0   3.0 99.0 99.00
2019 01 06 14 00 196 14.4 15.9 99.00 99.00 99.00 999  998.0   6.9 999.0   3.7 99.0 99.00
2019 01 06 15 00 193 11.9 13.1 99.00 99.00 99.00 999  999.2   6.8 999.0   3.7 99.0 99.00
2019 01 06 16 00 188 12.3 14.6 99.00 99.00 99.00 999 1000.1   6.7 999.0   3.8 99.0 99.00
2019 01 06 17 00 186 12.0 13.8 99.00 99.00 99.00 999 1001.1   6.9 999.0   4.2 99.0 99.00
2019 01 06 18 00 198 12.6 14.1 99.00 99.00 99.00 999 1002.0   6.5 999.0   3.2 99.0 99.00
2019 01 06 19 00 183 10.7 11.9 99.00 99.00 99.00 999 1001.9   6.8 999.0   3.4 99.0 99.00
2019 01 06 20 00 194  9.1 10.1 99.00 99.00 99.00 999 1001.8   7.1 999.0   2.9 99.0 99.00
2019 01 06 21 00 215  6.8  7.9 99.00 99.00 99.00 999 1001.7   7.0 999.0   3.8 99.0 99.00
2019 01 06 22 00 218  4.4  4.9 99.00 99.00 99.00 999 1001.6   6.2 999.0   3.2 99.0 99.00
2019 01 06 23 00 214  5.6  7.2 99.00 99.00 99.00 999 1001.4   6.5 999.0   3.5 99.0 99.00
2019 01 07 00 00 242  4.2  5.1 99.00 99.00 99.00 999 1001.5   5.7 999.0   3.1 99.0 99.00
2019 01 07 01 00 262  1.6  2.0 99.00 99.00 99.00 999 1001.6   4.9 999.0   2.5 99.0 99.00
2019 01 07 02 00 184  2.3  2.9 99.00 99.00 99.00 999 1001.6   4.0 999.0   1.8 99.0 99.00
2019 01 07 03 00 177  5.8  7.0 99.00 99.00 99.00 999 1001.7   4.2 999.0   2.0 99.0 99.00
2019 01 07 04 00 208  6.2  6.9 99.00 99.00 99.00 999 1002.5   4.3 999.0   2.5 99.0 99.00
2019 01 07 05 00 200  7.1  7.9 99.00 99.00 99.00 999 1003.2   3.9 999.0   2.0 99.0 99.00
2019 01 07 06 00 191  6.0  6.6 99.00 99.00 99.00 999 1003.9   3.7 999.0   2.2 99.0 99.00
2019 01 07 07 00 202  8.2  9.0 99.00 99.00 99.00 999 1005.0   3.7 999.0   2.3 99.0 99.00
2019 01 07 08 00 199  5.7  6.4 99.00 99.00 99.00 999 1006.1   3.6 999.0   2.4 99.0 99.00
2019 01 07 09 00 194  8.0  9.0 99.00 99.00 99.00 999 1007.0   3.8 999.0   2.2 99.0 99.00
2019 01 07 10 00 194  9.2 10.3 99.00 99.00 99.00 999 1008.0   4.4 999.0   2.1 99.0 99.00
2019 01 07 11 00 206  6.5  8.5 99.00 99.00 99.00 999 1009.2   4.7 999.0   2.7 99.0 99.00
2019 01 07 12 00 233  6.1  7.0 99.00 99.00 99.00 999 1010.3   4.0 999.0   1.8 99.0 99.00
2019 01 07 13 00 206  4.2  4.6 99.00 99.00 99.00 999 1011.5   3.5 999.0   1.2 99.0 99.00
2019 01 07 14 00 190  4.1  4.8 99.00 99.00 99.00 999 1013.5   3.7 999.0   1.3 99.0 99.00
2019 01 07 15 00 177  5.4  6.0 99.00 99.00 99.00 999 1014.7   4.3 999.0   1.3 99.0 99.00
2019 01 07 16 00 188  5.4  7.3 99.00 99.00 99.00 999 1015.8   4.5 999.0   0.9 99.0 99.00
2019 01 07 17 00 206  5.5  5.9 99.00 99.00 99.00 999 1017.4   4.4 999.0   1.8 99.0 99.00
2019 01 07 18 00 220  5.3  5.9 99.00 99.00 99.00 999 1018.8   4.1 999.0   1.3 99.0 99.00
2019 01 07 19 00 209  5.1  6.3 99.00 99.00 99.00 999 1020.0   4.0 999.0   1.3 99.0 99.00
2019 01 07 20 00 234  2.2  2.5 99.00 99.00 99.00 999 1020.1   4.6 999.0   1.7 99.0 99.00
2019 01 07 21 00 179  1.1  1.9 99.00 99.00 99.00 999 1020.9   5.4 999.0   1.9 99.0 99.00
2019 01 07 22 00 204  2.9  3.4 99.00 99.00 99.00 999 1021.7   5.9 999.0   1.6 99.0 99.00
2019 01 07 23 00 185  2.9  3.5 99.00 99.00 99.00 999 1022.5   6.2 999.0   1.2 99.0 99.00
2019 01 08 00 00 196  2.3  2.5 99.00 99.00 99.00 999 1022.9   6.3 999.0   0.8 99.0 99.00
2019 01 08 01 00 134  1.2  1.5 99.00 99.00 99.00 999 1023.5   5.9 999.0   0.9 99.0 99.00
2019 01 08 02 00  97  1.5  2.0 99.00 99.00 99.00 999 1023.8   5.7 999.0   0.4 99.0 99.00
2019 01 08 03 00  92  2.5  3.8 99.00 99.00 99.00 999 1023.8   4.8 999.0   1.5 99.0 99.00
2019 01 08 04 00  84  3.4  4.4 99.00 99.00 99.00 999 1024.2   4.7 999.0   1.3 99.0 99.00
2019 01 08 05 00  77  4.1  5.5 99.00 99.00 99.00 999 1023.7   4.0 999.0   1.0 99.0 99.00
2019 01 08 06 00  85  4.5  5.7 99.00 99.00 99.00 999 1022.9   4.1 999.0  -0.1 99.0 99.00
2019 01 08 07 00  47  2.4  3.1 99.00 99.00 99.00 999 1022.7   3.8 999.0   0.5 99.0 99.00
2019 01 08 08 00  49  2.9  3.3 99.00 99.00 99.00 999 1022.0   3.5 999.0  -1.2 99.0 99.00
2019 01 08 09 00   8  7.0  7.4 99.00 99.00 99.00 999 1021.3   4.2 999.0  -1.5 99.0 99.00
2019 01 08 10 00  18  7.6  8.1 99.00 99.00 99.00 999 1021.1   4.1 999.0  -1.5 99.0 99.00
2019 01 08 11 00  22  6.9  7.6 99.00 99.00 99.00 999 1020.3   4.5 999.0  -0.5 99.0 99.00
2019 01 08 12 00  34  5.8  6.4 99.00 99.00 99.00 999 1019.7   4.6 999.0  -2.2 99.0 99.00
2019 01 08 13 00   4  6.9  7.4 99.00 99.00 99.00 999 1018.4   5.2 999.0  -0.7 99.0 99.00
2019 01 08 14 00 356  5.5  6.0 99.00 99.00 99.00 999 1018.0   5.1 999.0   0.1 99.0 99.00
2019 01 08 15 00 341  4.4  4.9 99.00 99.00 99.00 999 1017.4   5.0 999.0  -0.4 99.0 99.00
2019 01 08 16 00 313  1.9  2.1 99.00 99.00 99.00 999 1017.8   5.6 999.0  -0.7 99.0 99.00
2019 01 08 17 00  58  1.9  3.0 99.00 99.00 99.00 999 1017.8   3.7 999.0  -0.6 99.0 99.00
2019 01 08 18 00  91  2.0  3.1 99.00 99.00 99.00 999 1017.0   5.3 999.0   0.8 99.0 99.00
2019 01 08 19 00 306  1.2  1.4 99.00 99.00 99.00 999 1015.9   6.2 999.0   0.1 99.0 99.00
2019 01 08 20 00 314  4.3  4.7 99.00 99.00 99.00 999 1014.6   6.4 999.0   2.0 99.0 99.00
2019 01 08 21 00 307  4.6  5.0 99.00 99.00 99.00 999 1013.7   4.7 999.0   2.5 99.0 99.00
2019 01 08 22 00 321  4.9  5.4 99.00 99.00 99.00 999 1012.4   5.4 999.0   3.5 99.0 99.00
2019 01 08 23 00 314  4.6  4.8 99.00 99.00 99.00 999 1011.6   6.1 999.0   3.9 99.0 99.00
2019 01 09 00 00 309  4.0  4.4 99.00 99.00 99.00 999 1011.4   6.1 999.0   4.4 99.0 99.00
2019 01 09 01 00 350  2.7  3.2 99.00 99.00 99.00 999 1011.0   5.4 999.0   3.8 99.0 99.00
2019 01 09 02 00 340  2.7  2.9 99.00 99.00 99.00 999 1010.6   6.0 999.0   4.5 99.0 99.00
2019 01 09 03 00 320  3.9  4.1 99.00 99.00 99.00 999 1010.2   5.8 999.0   4.6 99.0 99.00
2019 01 09 04 00 307  2.6  2.8 99.00 99.00 99.00 999 1010.3   5.8 999.0   4.6 99.0 99.00
2019 01 09 05 00  45  1.1  1.3 99.00 99.00 99.00 999 1009.6   6.0 999.0   4.4 99.0 99.00
2019 01 09 06 00   0  2.8  3.0 99.00 99.00 99.00 999 1008.8   6.3 999.0   5.0 99.0 99.00
2019 01 09 07 00 327  3.2  3.6 99.00 99.00 99.00 999 1007.9   6.7 999.0   5.3 99.0 99.00
2019 01 09 08 00 328  3.7  4.0 99.00 99.00 99.00 999 1007.3   6.8 999.0   5.1 99.0 99.00
2019 01 09 09 00 334  2.7  2.9 99.00 99.00 99.00 999 1006.7   6.8 999.0   3.8 99.0 99.00
2019 01 09 10 00   5  1.8  1.9 99.00 99.00 99.00 999 1006.5   6.3 999.0   4.2 99.0 99.00
2019 01 09 11 00 357  0.5  0.7 99.00 99.00 99.00 999 1007.0   5.9 999.0   3.9 99.0 99.00
2019 01 09 12 00 356  1.5  1.8 99.00 99.00 99.00 999 1006.0   6.3 999.0   5.1 99.0 99.00
2019 01 09 13 00 310  2.3  2.6 99.00 99.00 99.00 999 1005.6   6.0 999.0   4.8 99.0 99.00
2019 01 09 14 00   0  0.0  0.2 99.00 99.00 99.00 999 1005.8   6.1 999.0   4.9 99.0 99.00
2019 01 09 15 00 186  4.1  4.3 99.00 99.00 99.00 999 1006.5   7.4 999.0   5.8 99.0 99.00
2019 01 09 16 00 138  5.5  7.4 99.00 99.00 99.00 999 1006.1   7.2 999.0   4.4 99.0 99.00
2019 01 09 17 00 166  4.7  5.8 99.00 99.00 99.00 999 1006.7   8.3 999.0   5.3 99.0 99.00
2019 01 09 18 00 153  1.2  1.6 99.00 99.00 99.00 999 1006.7   8.0 999.0   5.3 99.0 99.00
2019 01 09 19 00 182  0.8  1.2 99.00 99.00 99.00 999 1005.8   8.3 999.0   5.3 99.0 99.00
2019 01 09 20 00 217  3.3  3.5 99.00 99.00 99.00 999 1005.9   7.9 999.0   6.0 99.0 99.00
2019 01 09 21 00 173  4.5  5.6 99.00 99.00 99.00 999 1005.4   8.0 999.0   6.3 99.0 99.00
2019 01 09 22 00 156  3.5  3.8 99.00 99.00 99.00 999 1005.1   9.2 999.0   5.9 99.0 99.00
2019 01 09 23 00 183  5.9  6.6 99.00 99.00 99.00 999 1005.2   9.5 999.0   6.2 99.0 99.00
2019 01 10 00 00   0  0.0  0.2 99.00 99.00 99.00 999 1005.9   7.6 999.0   6.1 99.0 99.00
2019 01 10 01 00 183  3.1  3.6 99.00 99.00 99.00 999 1006.4   8.2 999.0   6.7 99.0 99.00
2019 01 10 02 00 161  8.4  9.0 99.00 99.00 99.00 999 1006.4  10.0 999.0   6.8 99.0 99.00
2019 01 10 03 00 174 10.9 12.4 99.00 99.00 99.00 999 1007.2  11.4 999.0   7.0 99.0 99.00
2019 01 10 04 00 177  9.0  9.6 99.00 99.00 99.00 999 1008.1  10.9 999.0   7.3 99.0 99.00
2019 01 10 05 00 173  9.8 10.6 99.00 99.00 99.00 999 1008.4  10.4 999.0   7.7 99.0 99.00
2019 01 10 06 00 176  9.6 10.1 99.00 99.00 99.00 999 1009.5  10.1 999.0   8.4 99.0 99.00
2019 01 10 07 00 165  9.2 10.0 99.00 99.00 99.00 999 1010.7  10.3 999.0   8.4 99.0 99.00
2019 01 10 08 00 169  9.2 10.3 99.00 99.00 99.00 999 1011.7  10.6 999.0   8.5 99.0 99.00
2019 01 10 09 00 171 10.1 11.0 99.00 99.00 99.00 999 1012.5  10.4 999.0   8.5 99.0 99.00
2019 01 10 10 00 161  8.1  9.1 99.00 99.00 99.00 999 1013.7   9.9 999.0   8.6 99.0 99.00
2019 01 10 11 00 157  6.6  7.4 99.00 99.00 99.00 999 1014.8   9.2 999.0   8.3 99.0 99.00
2019 01 10 12 00 161  7.3  8.3 99.00 99.00 99.00 999 1015.3   9.3 999.0   8.2 99.0 99.00
2019 01 10 13 00 172  7.9  8.8 99.00 99.00 99.00 999 1015.9   9.7 999.0   8.6 99.0 99.00
2019 01 10 14 00 174  9.1  9.9 99.00 99.00 99.00 999 1016.2  10.0 999.0   8.7 99.0 99.00
2019 01 10 15 00 184  8.0  8.4 99.00 99.00 99.00 999 1016.8  10.1 999.0   8.7 99.0 99.00
2019 01 10 16 00 168  6.1  6.5 99.00 99.00 99.00 999 1017.5   9.7 999.0   8.6 99.0 99.00
2019 01 10 17 00 149  4.5  5.0 99.00 99.00 99.00 999 1018.4  10.0 999.0   8.1 99.0 99.00
2019 01 10 18 00 171  4.4  5.0 99.00 99.00 99.00 999 1019.4   9.8 999.0   8.1 99.0 99.00
2019 01 10 19 00 161  7.6  8.3 99.00 99.00 99.00 999 1019.5  10.2 999.0   8.2 99.0 99.00
2019 01 10 20 00 135  3.8  6.0 99.00 99.00 99.00 999 1019.1  11.3 999.0   7.5 99.0 99.00
2019 01 10 21 00 172  5.0  5.6 99.00 99.00 99.00 999 1019.4  10.4 999.0   7.6 99.0 99.00
2019 01 10 22 00 138  1.9  2.3 99.00 99.00 99.00 999 1019.1  10.4 999.0   8.2 99.0 99.00
