#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 01 14 17 00  52  2.9  3.7 99.00 99.00 99.00 999 1011.9  -1.4 999.0  -2.7 99.0 99.00
2020 01 14 18 00  18  6.0  6.6 99.00 99.00 99.00 999 1012.9  -1.4 999.0  -2.0 99.0 99.00
2020 01 14 19 00  17  5.2  6.0 99.00 99.00 99.00 999 1013.8  -1.4 999.0  -2.4 99.0 99.00
2020 01 14 20 00   3  5.6  6.6 99.00 99.00 99.00 999 1014.2  -1.0 999.0  -2.4 99.0 99.00
2020 01 14 21 00  10  4.4  6.0 99.00 99.00 99.00 999 1014.5  -0.7 999.0  -2.7 99.0 99.00
2020 01 14 22 00  68  0.7  1.3 99.00 99.00 99.00 999 1015.2  -0.4 999.0  -3.0 99.0 99.00
2020 01 14 23 00 102  2.8  4.0 99.00 99.00 99.00 999 1015.7  -0.6 999.0  -3.0 99.0 99.00
2020 01 15 00 00  99  3.1  5.5 99.00 99.00 99.00 999 1016.0  -0.7 999.0  -2.9 99.0 99.00
2020 01 15 01 00 159  5.7  7.1 99.00 99.00 99.00 999 1016.0   1.1 999.0  -1.5 99.0 99.00
2020 01 15 02 00 199  9.4 10.9 99.00 99.00 99.00 999 1015.7   1.6 999.0  -1.7 99.0 99.00
2020 01 15 03 00 208  7.2  8.5 99.00 99.00 99.00 999 1015.7   1.8 999.0  -0.6 99.0 99.00
2020 01 15 04 00 195 11.8 13.7 99.00 99.00 99.00 999 1015.2   2.1 999.0   0.0 99.0 99.00
2020 01 15 05 00 186 14.9 17.1 99.00 99.00 99.00 999 1014.3   2.9 999.0  -0.3 99.0 99.00
2020 01 15 06 00 185 13.0 14.2 99.00 99.00 99.00 999 1014.5   3.1 999.0  -0.1 99.0 99.00
2020 01 15 07 00 193 17.2 20.9 99.00 99.00 99.00 999 1014.3   3.6 999.0   0.2 99.0 99.00
2020 01 15 08 00 184 16.5 19.6 99.00 99.00 99.00 999 1014.4   3.3 999.0  -0.5 99.0 99.00
2020 01 15 09 00 182 15.4 18.0 99.00 99.00 99.00 999 1014.5   3.3 999.0  -0.7 99.0 99.00
2020 01 15 10 00 186 17.8 19.7 99.00 99.00 99.00 999 1014.0   3.3 999.0  -1.6 99.0 99.00
2020 01 15 11 00 179 15.9 18.0 99.00 99.00 99.00 999 1014.0   3.4 999.0  -1.4 99.0 99.00
2020 01 15 12 00 186 14.0 16.3 99.00 99.00 99.00 999 1013.6   3.7 999.0  -1.5 99.0 99.00
2020 01 15 13 00 185 14.2 16.8 99.00 99.00 99.00 999 1012.5   4.3 999.0  -1.5 99.0 99.00
2020 01 15 14 00 174 14.0 16.1 99.00 99.00 99.00 999 1012.0   4.9 999.0  -1.3 99.0 99.00
2020 01 15 15 00 168 12.5 13.7 99.00 99.00 99.00 999 1011.2   4.3 999.0  -4.5 99.0 99.00
2020 01 15 16 00 150  6.0  6.7 99.00 99.00 99.00 999 1010.9   2.2 999.0  -5.2 99.0 99.00
2020 01 15 17 00 117  3.1  4.4 99.00 99.00 99.00 999 1010.0   1.7 999.0  -5.6 99.0 99.00
2020 01 15 18 00 139  1.5  3.1 99.00 99.00 99.00 999 1008.6   2.2 999.0  -6.2 99.0 99.00
2020 01 15 19 00 132  2.9  4.8 99.00 99.00 99.00 999 1007.6   2.3 999.0  -5.5 99.0 99.00
2020 01 15 20 00  82  4.7  6.1 99.00 99.00 99.00 999 1005.0   2.7 999.0  -5.5 99.0 99.00
2020 01 15 21 00 104  2.4  4.4 99.00 99.00 99.00 999 1003.1   3.9 999.0  -5.1 99.0 99.00
2020 01 15 22 00 103  2.9  4.2 99.00 99.00 99.00 999 1001.4   0.7 999.0  -0.1 99.0 99.00
2020 01 15 23 00  97  2.4  4.1 99.00 99.00 99.00 999  999.2   0.2 999.0   0.1 99.0 99.00
2020 01 16 00 00 113  2.6  4.4 99.00 99.00 99.00 999  997.0   1.5 999.0  -0.6 99.0 99.00
2020 01 16 01 00 138  5.5  8.8 99.00 99.00 99.00 999  996.1   4.5 999.0  -1.1 99.0 99.00
2020 01 16 02 00 138 10.9 14.9 99.00 99.00 99.00 999  996.4   4.8 999.0  -4.2 99.0 99.00
2020 01 16 03 00 131  6.7 11.0 99.00 99.00 99.00 999  996.1   5.1 999.0  -4.6 99.0 99.00
2020 01 16 04 00 138  8.4 10.7 99.00 99.00 99.00 999  995.8   5.3 999.0  -3.7 99.0 99.00
2020 01 16 05 00 132  6.9  9.8 99.00 99.00 99.00 999  995.9   5.5 999.0  -3.8 99.0 99.00
2020 01 16 06 00 138  7.1  9.6 99.00 99.00 99.00 999  996.8   6.0 999.0  -2.9 99.0 99.00
2020 01 16 07 00 139  8.6 10.4 99.00 99.00 99.00 999  998.0   6.5 999.0  -2.3 99.0 99.00
2020 01 16 08 00 190 15.8 19.3 99.00 99.00 99.00 999  999.0   7.9 999.0   2.6 99.0 99.00
2020 01 16 09 00 187 13.7 15.0 99.00 99.00 99.00 999  999.5   7.5 999.0   3.2 99.0 99.00
2020 01 16 10 00 190 11.4 12.9 99.00 99.00 99.00 999 1000.3   7.1 999.0   3.0 99.0 99.00
2020 01 16 11 00 155  7.5  9.0 99.00 99.00 99.00 999 1001.2   6.3 999.0   0.9 99.0 99.00
2020 01 16 12 00 170  6.8  7.5 99.00 99.00 99.00 999 1001.7   5.1 999.0   1.7 99.0 99.00
2020 01 16 13 00 192 10.2 11.3 99.00 99.00 99.00 999 1001.7   6.0 999.0   3.4 99.0 99.00
2020 01 16 14 00 193 11.0 12.5 99.00 99.00 99.00 999 1002.3   6.1 999.0   3.5 99.0 99.00
2020 01 16 15 00 185 10.4 11.5 99.00 99.00 99.00 999 1002.4   6.0 999.0   3.3 99.0 99.00
2020 01 16 16 00 140  6.8  8.3 99.00 99.00 99.00 999 1003.5   4.2 999.0   2.3 99.0 99.00
2020 01 16 17 00 147  7.3  8.2 99.00 99.00 99.00 999 1003.7   4.3 999.0   2.6 99.0 99.00
2020 01 16 18 00 193  9.7 10.9 99.00 99.00 99.00 999 1004.5   5.8 999.0   1.8 99.0 99.00
2020 01 16 19 00 174  9.4 10.6 99.00 99.00 99.00 999 1005.4   5.9 999.0   1.1 99.0 99.00
2020 01 16 20 00 201  7.1  8.0 99.00 99.00 99.00 999 1005.4   6.2 999.0   0.1 99.0 99.00
2020 01 16 21 00 190  6.8  7.5 99.00 99.00 99.00 999 1005.2   6.1 999.0  -0.7 99.0 99.00
2020 01 16 22 00 216  5.4  6.1 99.00 99.00 99.00 999 1005.2   6.4 999.0  -2.1 99.0 99.00
2020 01 16 23 00 216  6.4  7.4 99.00 99.00 99.00 999 1005.6   6.4 999.0  -1.1 99.0 99.00
2020 01 17 00 00 220  5.4  6.4 99.00 99.00 99.00 999 1006.2   6.2 999.0  -1.8 99.0 99.00
2020 01 17 01 00 250  8.9  9.7 99.00 99.00 99.00 999 1007.4   4.7 999.0   0.6 99.0 99.00
2020 01 17 02 00 156  3.7  4.3 99.00 99.00 99.00 999 1007.6   4.1 999.0   0.6 99.0 99.00
2020 01 17 03 00 197  7.4  7.9 99.00 99.00 99.00 999 1008.1   4.7 999.0   1.1 99.0 99.00
2020 01 17 04 00 210  6.5  6.8 99.00 99.00 99.00 999 1009.2   3.3 999.0   1.5 99.0 99.00
2020 01 17 05 00 205  5.9  6.8 99.00 99.00 99.00 999 1009.6   3.5 999.0   2.3 99.0 99.00
2020 01 17 06 00 212  7.7  8.4 99.00 99.00 99.00 999 1010.4   3.4 999.0   2.4 99.0 99.00
2020 01 17 07 00 201  6.8  7.7 99.00 99.00 99.00 999 1011.4   3.2 999.0   2.4 99.0 99.00
2020 01 17 08 00 208  9.4 10.6 99.00 99.00 99.00 999 1012.3   3.8 999.0   2.1 99.0 99.00
2020 01 17 09 00 202  8.6  9.6 99.00 99.00 99.00 999 1013.4   3.1 999.0   2.1 99.0 99.00
2020 01 17 10 00 197  9.8 10.5 99.00 99.00 99.00 999 1014.3   3.4 999.0   1.5 99.0 99.00
2020 01 17 11 00 219  6.2  7.2 99.00 99.00 99.00 999 1015.5   3.1 999.0   2.0 99.0 99.00
2020 01 17 12 00 267  2.9  3.9 99.00 99.00 99.00 999 1016.7   1.9 999.0   1.2 99.0 99.00
2020 01 17 13 00 257  3.0  3.8 99.00 99.00 99.00 999 1017.7   2.0 999.0   1.2 99.0 99.00
2020 01 17 14 00 230  2.4  2.7 99.00 99.00 99.00 999 1018.3   2.1 999.0   0.9 99.0 99.00
2020 01 17 15 00 245  2.2  2.9 99.00 99.00 99.00 999 1019.2   2.4 999.0   1.5 99.0 99.00
2020 01 17 16 00 211  0.1  0.4 99.00 99.00 99.00 999 1019.8   2.5 999.0   1.1 99.0 99.00
2020 01 17 17 00 213  0.7  0.8 99.00 99.00 99.00 999 1020.5   2.7 999.0   1.2 99.0 99.00
2020 01 17 18 00 140  0.6  0.8 99.00 99.00 99.00 999 1021.2   2.9 999.0   1.5 99.0 99.00
2020 01 17 19 00 225  1.1  1.3 99.00 99.00 99.00 999 1022.0   3.2 999.0   1.5 99.0 99.00
2020 01 17 20 00 225  1.2  1.3 99.00 99.00 99.00 999 1021.8   3.6 999.0   2.1 99.0 99.00
2020 01 17 21 00 171  2.1  2.7 99.00 99.00 99.00 999 1021.9   3.9 999.0   2.1 99.0 99.00
2020 01 17 22 00 159  2.9  3.3 99.00 99.00 99.00 999 1021.7   4.4 999.0   1.0 99.0 99.00
2020 01 17 23 00 178  5.1  5.6 99.00 99.00 99.00 999 1022.0   5.1 999.0   1.0 99.0 99.00
2020 01 18 00 00 174  5.6  6.2 99.00 99.00 99.00 999 1022.3   5.0 999.0   1.3 99.0 99.00
2020 01 18 01 00 163  6.2  6.9 99.00 99.00 99.00 999 1022.1   4.9 999.0   1.7 99.0 99.00
2020 01 18 02 00 124  2.1  3.1 99.00 99.00 99.00 999 1021.9   5.0 999.0   1.0 99.0 99.00
2020 01 18 03 00 136  2.7  5.4 99.00 99.00 99.00 999 1021.2   5.2 999.0   0.5 99.0 99.00
2020 01 18 04 00 150  4.9  6.0 99.00 99.00 99.00 999 1020.8   5.4 999.0   0.0 99.0 99.00
2020 01 18 05 00 157  4.7  5.5 99.00 99.00 99.00 999 1020.6   5.2 999.0   0.1 99.0 99.00
2020 01 18 06 00 149  5.6  6.1 99.00 99.00 99.00 999 1019.9   5.5 999.0   0.2 99.0 99.00
2020 01 18 07 00 154  5.7  6.4 99.00 99.00 99.00 999 1019.7   5.2 999.0   0.7 99.0 99.00
2020 01 18 08 00 151  5.3  5.9 99.00 99.00 99.00 999 1019.5   4.6 999.0   1.4 99.0 99.00
2020 01 18 09 00 147  4.4  5.4 99.00 99.00 99.00 999 1018.7   4.3 999.0   1.9 99.0 99.00
2020 01 18 10 00 143  7.2  8.6 99.00 99.00 99.00 999 1018.3   3.9 999.0   2.1 99.0 99.00
2020 01 18 11 00 137  7.5  9.5 99.00 99.00 99.00 999 1017.8   4.3 999.0   2.3 99.0 99.00
2020 01 18 12 00 144  6.6  8.6 99.00 99.00 99.00 999 1017.3   4.3 999.0   2.3 99.0 99.00
2020 01 18 13 00 173  5.6  6.5 99.00 99.00 99.00 999 1017.8   4.1 999.0   3.3 99.0 99.00
2020 01 18 14 00 148  1.8  2.7 99.00 99.00 99.00 999 1017.9   3.8 999.0   3.5 99.0 99.00
2020 01 18 15 00  78  1.1  2.6 99.00 99.00 99.00 999 1018.1   4.0 999.0   3.9 99.0 99.00
2020 01 18 16 00  99  2.4  3.7 99.00 99.00 99.00 999 1018.6   4.2 999.0   4.1 99.0 99.00
2020 01 18 17 00 111  1.9  3.2 99.00 99.00 99.00 999 1019.5   4.5 999.0   4.3 99.0 99.00
2020 01 18 18 00 173  5.4  5.8 99.00 99.00 99.00 999 1020.2   5.5 999.0   4.6 99.0 99.00
2020 01 18 19 00 170  3.3  3.8 99.00 99.00 99.00 999 1021.0   6.0 999.0   4.5 99.0 99.00
2020 01 18 20 00 152  4.3  4.8 99.00 99.00 99.00 999 1020.7   6.7 999.0   5.2 99.0 99.00
2020 01 18 21 00 155  3.9  4.7 99.00 99.00 99.00 999 1020.9   7.9 999.0   5.8 99.0 99.00
2020 01 18 22 00 161  5.4  5.9 99.00 99.00 99.00 999 1021.4   8.7 999.0   7.0 99.0 99.00
2020 01 18 23 00 180  8.3  8.8 99.00 99.00 99.00 999 1021.6   9.1 999.0   7.5 99.0 99.00
2020 01 19 00 00 183  7.1  7.6 99.00 99.00 99.00 999 1022.2   9.2 999.0   7.7 99.0 99.00
2020 01 19 01 00 182  7.3  7.7 99.00 99.00 99.00 999 1022.7   9.5 999.0   7.6 99.0 99.00
2020 01 19 02 00 155  4.6  5.4 99.00 99.00 99.00 999 1023.3   9.7 999.0   7.2 99.0 99.00
2020 01 19 03 00 160  6.1  6.5 99.00 99.00 99.00 999 1023.7   9.7 999.0   6.6 99.0 99.00
2020 01 19 04 00 154  6.8  7.4 99.00 99.00 99.00 999 1024.3   9.3 999.0   5.2 99.0 99.00
2020 01 19 05 00 162  5.9  6.4 99.00 99.00 99.00 999 1024.5   8.8 999.0   4.8 99.0 99.00
2020 01 19 06 00 151  6.1  6.7 99.00 99.00 99.00 999 1024.9   8.8 999.0   4.0 99.0 99.00
2020 01 19 07 00 142  4.8  6.4 99.00 99.00 99.00 999 1025.0   9.1 999.0   3.1 99.0 99.00
2020 01 19 08 00 169  4.8  5.2 99.00 99.00 99.00 999 1025.3   8.6 999.0   3.2 99.0 99.00
2020 01 19 09 00 171  3.4  3.9 99.00 99.00 99.00 999 1025.1   8.4 999.0   3.6 99.0 99.00
2020 01 19 10 00 160  4.0  4.8 99.00 99.00 99.00 999 1024.9   8.5 999.0   3.1 99.0 99.00
2020 01 19 11 00 159  3.8  4.1 99.00 99.00 99.00 999 1025.0   8.4 999.0   3.3 99.0 99.00
2020 01 19 12 00 167  3.6  4.0 99.00 99.00 99.00 999 1024.6   8.3 999.0   3.0 99.0 99.00
2020 01 19 13 00 165  3.4  3.8 99.00 99.00 99.00 999 1023.9   8.3 999.0   4.2 99.0 99.00
2020 01 19 14 00 163  3.8  4.2 99.00 99.00 99.00 999 1023.7   8.3 999.0   4.0 99.0 99.00
2020 01 19 15 00 162  3.3  4.1 99.00 99.00 99.00 999 1023.3   8.2 999.0   4.8 99.0 99.00
2020 01 19 16 00 187  2.1  2.3 99.00 99.00 99.00 999 1023.3   8.3 999.0   4.9 99.0 99.00
2020 01 19 17 00  33  0.4  0.7 99.00 99.00 99.00 999 1023.1   8.6 999.0   4.8 99.0 99.00
2020 01 19 18 00 218  1.8  1.9 99.00 99.00 99.00 999 1023.5   8.6 999.0   5.7 99.0 99.00
2020 01 19 19 00 158  2.2  2.6 99.00 99.00 99.00 999 1023.4   7.5 999.0   5.3 99.0 99.00
2020 01 19 20 00 202  2.2  2.4 99.00 99.00 99.00 999 1022.8   7.1 999.0   6.9 99.0 99.00
2020 01 19 21 00 193  1.9  2.2 99.00 99.00 99.00 999 1021.7   7.4 999.0   7.4 99.0 99.00
2020 01 19 22 00 179  1.8  2.1 99.00 99.00 99.00 999 1021.0   7.9 999.0   7.8 99.0 99.00
2020 01 19 23 00   0  0.0  0.2 99.00 99.00 99.00 999 1020.1   8.5 999.0   8.2 99.0 99.00
2020 01 20 00 00  36  0.6  0.7 99.00 99.00 99.00 999 1019.0   8.5 999.0   7.7 99.0 99.00
2020 01 20 01 00  50  1.6  1.6 99.00 99.00 99.00 999 1017.5   8.0 999.0   7.4 99.0 99.00
2020 01 20 02 00  41  2.2  2.4 99.00 99.00 99.00 999 1016.7   8.4 999.0   8.2 99.0 99.00
2020 01 20 03 00  35  1.3  1.5 99.00 99.00 99.00 999 1016.4   8.2 999.0   8.2 99.0 99.00
2020 01 20 04 00 168  1.2  1.6 99.00 99.00 99.00 999 1016.2   7.9 999.0   7.8 99.0 99.00
2020 01 20 05 00 162  2.0  2.2 99.00 99.00 99.00 999 1015.6   7.6 999.0   7.4 99.0 99.00
2020 01 20 06 00 157  2.4  2.8 99.00 99.00 99.00 999 1015.7   7.7 999.0   7.7 99.0 99.00
2020 01 20 07 00 145  3.8  4.3 99.00 99.00 99.00 999 1015.5   8.4 999.0   6.4 99.0 99.00
2020 01 20 08 00 158  3.1  3.4 99.00 99.00 99.00 999 1014.7   7.9 999.0   7.6 99.0 99.00
2020 01 20 09 00 149  2.7  3.2 99.00 99.00 99.00 999 1014.1   9.4 999.0   5.4 99.0 99.00
2020 01 20 10 00 168  3.8  4.1 99.00 99.00 99.00 999 1014.1   8.6 999.0   7.1 99.0 99.00
2020 01 20 11 00 167  3.8  4.0 99.00 99.00 99.00 999 1014.0   8.9 999.0   6.3 99.0 99.00
2020 01 20 12 00 173  5.9  6.2 99.00 99.00 99.00 999 1013.9   8.2 999.0   7.3 99.0 99.00
2020 01 20 13 00 153  5.6  6.5 99.00 99.00 99.00 999 1014.1   8.7 999.0   7.5 99.0 99.00
2020 01 20 14 00 157  6.1  6.8 99.00 99.00 99.00 999 1014.2  10.4 999.0   5.2 99.0 99.00
2020 01 20 15 00 161  4.5  4.9 99.00 99.00 99.00 999 1014.5   9.4 999.0   5.4 99.0 99.00
2020 01 20 16 00 166  4.1  4.5 99.00 99.00 99.00 999 1014.9   8.6 999.0   7.1 99.0 99.00
2020 01 20 17 00 174  3.8  4.1 99.00 99.00 99.00 999 1015.0   7.4 999.0   6.0 99.0 99.00
2020 01 20 18 00 202  2.0  2.3 99.00 99.00 99.00 999 1014.4   8.0 999.0   5.9 99.0 99.00
2020 01 20 19 00 156  3.0  3.3 99.00 99.00 99.00 999 1014.3   7.9 999.0   5.7 99.0 99.00
2020 01 20 20 00 167  3.4  3.9 99.00 99.00 99.00 999 1013.3   9.1 999.0   6.2 99.0 99.00
2020 01 20 21 00 175  2.8  3.0 99.00 99.00 99.00 999 1012.6   9.1 999.0   6.6 99.0 99.00
2020 01 20 22 00 158  2.6  2.9 99.00 99.00 99.00 999 1011.8   9.2 999.0   6.8 99.0 99.00
2020 01 20 23 00 163  2.4  2.5 99.00 99.00 99.00 999 1011.2   9.2 999.0   6.4 99.0 99.00
2020 01 21 00 00 155  0.7  0.7 99.00 99.00 99.00 999 1010.4   9.0 999.0   6.6 99.0 99.00
2020 01 21 01 00 149  2.1  2.2 99.00 99.00 99.00 999 1009.8   8.4 999.0   6.9 99.0 99.00
2020 01 21 02 00 155  2.7  2.9 99.00 99.00 99.00 999 1009.1   8.4 999.0   7.3 99.0 99.00
2020 01 21 03 00 139  1.6  1.9 99.00 99.00 99.00 999 1008.5   8.2 999.0   7.0 99.0 99.00
2020 01 21 04 00 158  1.8  2.1 99.00 99.00 99.00 999 1007.8   7.7 999.0   7.2 99.0 99.00
2020 01 21 05 00 156  2.6  2.8 99.00 99.00 99.00 999 1007.1   7.9 999.0   7.8 99.0 99.00
2020 01 21 06 00 179  1.4  1.6 99.00 99.00 99.00 999 1006.2   7.7 999.0   7.6 99.0 99.00
2020 01 21 07 00  49  1.6  2.0 99.00 99.00 99.00 999 1005.2   7.2 999.0   7.2 99.0 99.00
2020 01 21 08 00 285  1.1  1.4 99.00 99.00 99.00 999 1004.4   7.1 999.0   6.5 99.0 99.00
2020 01 21 09 00 262  0.6  0.7 99.00 99.00 99.00 999 1003.4   7.1 999.0   7.1 99.0 99.00
2020 01 21 10 00 176  2.9  3.2 99.00 99.00 99.00 999 1003.8   9.0 999.0   5.3 99.0 99.00
2020 01 21 11 00 148  0.6  0.8 99.00 99.00 99.00 999 1003.1   7.3 999.0   3.6 99.0 99.00
2020 01 21 12 00 159  3.3  3.7 99.00 99.00 99.00 999 1003.4   7.2 999.0   6.2 99.0 99.00
2020 01 21 13 00 169  7.1  7.9 99.00 99.00 99.00 999 1003.6   7.4 999.0   7.2 99.0 99.00
2020 01 21 14 00 183 12.0 13.2 99.00 99.00 99.00 999 1003.9   9.4 999.0   7.2 99.0 99.00
2020 01 21 15 00 183  9.5 10.1 99.00 99.00 99.00 999 1004.9   8.8 999.0   7.3 99.0 99.00
2020 01 21 16 00 172 11.0 12.3 99.00 99.00 99.00 999 1005.4   8.9 999.0   6.7 99.0 99.00
2020 01 21 17 00 166  7.9  8.6 99.00 99.00 99.00 999 1006.2   9.1 999.0   5.7 99.0 99.00
2020 01 21 18 00 171 10.1 11.8 99.00 99.00 99.00 999 1006.1   9.5 999.0   4.8 99.0 99.00
2020 01 21 19 00 178  9.8 10.5 99.00 99.00 99.00 999 1006.1   9.5 999.0   5.0 99.0 99.00
2020 01 21 20 00 185  9.2 10.0 99.00 99.00 99.00 999 1006.1   9.1 999.0   5.7 99.0 99.00
2020 01 21 21 00 199 15.3 16.8 99.00 99.00 99.00 999 1006.6   8.2 999.0   5.9 99.0 99.00
2020 01 21 22 00 188 13.1 15.0 99.00 99.00 99.00 999 1006.4   8.3 999.0   5.8 99.0 99.00
2020 01 21 23 00 195 12.1 13.6 99.00 99.00 99.00 999 1007.5   7.4 999.0   5.6 99.0 99.00
2020 01 22 00 00 188 13.2 14.3 99.00 99.00 99.00 999 1007.5   7.4 999.0   6.4 99.0 99.00
2020 01 22 01 00 180 15.8 17.7 99.00 99.00 99.00 999 1007.6   7.9 999.0   5.9 99.0 99.00
2020 01 22 02 00 180 15.3 18.0 99.00 99.00 99.00 999 1008.2   7.9 999.0   6.3 99.0 99.00
2020 01 22 03 00 184 14.6 17.5 99.00 99.00 99.00 999 1009.1   7.3 999.0   5.8 99.0 99.00
2020 01 22 04 00 197 14.1 16.4 99.00 99.00 99.00 999 1010.1   7.4 999.0   6.1 99.0 99.00
2020 01 22 05 00 184 13.4 14.9 99.00 99.00 99.00 999 1010.6   7.7 999.0   6.5 99.0 99.00
2020 01 22 06 00 194 14.4 15.6 99.00 99.00 99.00 999 1011.7   7.7 999.0   5.9 99.0 99.00
2020 01 22 07 00 185 12.6 13.7 99.00 99.00 99.00 999 1012.3   8.1 999.0   6.3 99.0 99.00
2020 01 22 08 00 184 14.4 16.2 99.00 99.00 99.00 999 1012.6   8.0 999.0   6.0 99.0 99.00
2020 01 22 09 00 183 14.1 15.4 99.00 99.00 99.00 999 1013.4   8.2 999.0   6.1 99.0 99.00
2020 01 22 10 00 180 12.5 13.6 99.00 99.00 99.00 999 1014.7   8.2 999.0   5.9 99.0 99.00
2020 01 22 11 00 182 11.2 12.6 99.00 99.00 99.00 999 1015.5   8.3 999.0   5.9 99.0 99.00
2020 01 22 12 00 183  9.7 10.9 99.00 99.00 99.00 999 1015.5   8.2 999.0   6.1 99.0 99.00
2020 01 22 13 00 177  9.8 10.4 99.00 99.00 99.00 999 1015.7   8.1 999.0   6.3 99.0 99.00
2020 01 22 14 00 189 10.6 11.4 99.00 99.00 99.00 999 1016.2   7.6 999.0   6.4 99.0 99.00
2020 01 22 15 00 183  8.9  9.8 99.00 99.00 99.00 999 1016.1   7.7 999.0   6.6 99.0 99.00
2020 01 22 16 00 189  7.9  9.1 99.00 99.00 99.00 999 1016.5   7.5 999.0   6.3 99.0 99.00
2020 01 22 17 00 179  6.2  6.7 99.00 99.00 99.00 999 1016.7   7.4 999.0   6.5 99.0 99.00
2020 01 22 18 00 133  3.9  6.5 99.00 99.00 99.00 999 1016.8   7.0 999.0   5.9 99.0 99.00
2020 01 22 19 00 106  1.9  3.8 99.00 99.00 99.00 999 1016.6   6.6 999.0   5.7 99.0 99.00
2020 01 22 20 00  99  1.4  2.2 99.00 99.00 99.00 999 1016.0   6.4 999.0   5.9 99.0 99.00
2020 01 22 21 00 114  0.7  1.5 99.00 99.00 99.00 999 1015.3   6.6 999.0   6.1 99.0 99.00
